"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"11731","2016-01-30T02:52:48.310Z",52.0175,178.3811,105.11,4.9,"mb",NA,51,1.728,0.57,"us","us20004vvs","2016-04-14T22:51:34.040Z","11km NW of Little Sitkin Island, Alaska","earthquake",7.9,5.1,0.036,238,"reviewed","us","us","Alaska"
"11760","2016-01-28T05:30:22.000Z",59.6994,-153.1661,107.3,4.5,"ml",159,71.99999424,NA,0.86,"ak","ak12542862","2016-04-08T23:06:18.040Z","75km W of Anchor Point, Alaska","earthquake",0.3,0.4,NA,NA,"reviewed","ak","ak","Alaska"
"11832","2016-01-24T14:29:28.000Z",59.7312,-153.1456,106.8,4.7,"ml",NA,NA,NA,0.69,"ak","ak12498869","2016-04-08T23:06:12.040Z","74km W of Anchor Point, Alaska","earthquake",0.3,0.3,NA,NA,"reviewed","ak","ak","Alaska"
"11835","2016-01-24T10:30:30.230Z",59.6363,-153.4051,129,7.1,"mww",NA,19,0.72,2.11,"us","us10004gqp","2017-10-13T19:26:01.840Z","86km E of Old Iliamna, Alaska","earthquake",5,1.8,NA,NA,"reviewed","us","us","Alaska"
"11904","2016-01-19T05:59:47.530Z",51.6432,-175.3735,45.51,4.5,"mb",NA,132,0.485,0.76,"us","us10004fi6","2016-04-06T17:30:26.040Z","92km ESE of Adak, Alaska","earthquake",6.3,6.4,0.049,123,"reviewed","us","us","Alaska"
"11919","2016-01-18T15:10:28.020Z",52.1246,-171.1836,41.61,4.6,"mb",NA,139,1.054,0.91,"us","us10004fcs","2016-04-06T17:30:25.040Z","40km S of Amukta Island, Alaska","earthquake",6.4,6.1,0.058,87,"reviewed","us","us","Alaska"
"11924","2016-01-18T04:05:56.000Z",62.1032,-150.6399,10.1,4.8,"ml",NA,NA,NA,0.86,"ak","ak12465857","2016-04-06T17:30:25.040Z","36km SW of Talkeetna, Alaska","earthquake",0.1,0.2,NA,NA,"reviewed","ak","ak","Alaska"
"11940","2016-01-17T14:52:29.000Z",66.3805,-153.3131,11,4.5,"ml",NA,NA,NA,0.84,"ak","ak12464501","2016-04-06T17:30:24.040Z","34km WSW of New Allakaket, Alaska","earthquake",0.8,0.6,NA,NA,"reviewed","ak","ak","Alaska"
"11941","2016-01-17T14:40:20.000Z",52.4502,179.7385,145.7,4.5,"mb",NA,NA,NA,0.77,"us","us10004gjh","2016-04-06T17:30:24.040Z","56km N of Semisopochnoi Island, Alaska","earthquake",6.2,7,0.221,6,"reviewed","ak","us","Alaska"
"11968","2016-01-16T13:15:35.890Z",52.0648,175.1299,51.21,4.6,"mb",NA,191,0.917,0.65,"us","us10004fqp","2016-04-06T17:30:22.040Z","63km WSW of Buldir Island, Alaska","earthquake",8.1,12.5,0.125,19,"reviewed","us","us","Alaska"
"12131","2016-01-07T02:52:35.740Z",51.775,-175.3586,44.42,5.1,"mb",NA,69,0.41,0.62,"us","us10004bys","2016-11-10T22:07:19.079Z","90km E of Adak, Alaska","earthquake",5,5.1,0.026,481,"reviewed","us","us","Alaska"
"12163","2016-01-05T07:20:49.600Z",52.0226,-169.6421,40.48,4.6,"mb",NA,139,0.766,1.22,"us","us10004bg7","2016-03-28T22:09:38.040Z","98km SE of Yunaska Island, Alaska","earthquake",6.3,6,0.052,109,"reviewed","us","us","Alaska"
"12198","2016-01-03T09:55:25.080Z",52.7042,172.4646,36.91,4.7,"mb",NA,118,0.997,0.69,"us","us10004b08","2016-03-28T22:09:34.040Z","51km WSW of Attu Station, Alaska","earthquake",10.5,7.5,0.049,129,"reviewed","us","us","Alaska"
"12231","2015-12-31T22:22:17.350Z",51.6783,-173.489,39.85,5,"mb",NA,135,0.683,0.82,"us","us10004amq","2016-03-18T01:13:09.040Z","75km SE of Atka, Alaska","earthquake",5.4,6.2,0.027,423,"reviewed","us","us","Alaska"
"12286","2015-12-28T14:26:30.000Z",50.9943,179.3914,32.3,4.5,"mb",NA,NA,NA,0.95,"us","us10004bcc","2016-03-18T01:13:04.040Z","107km S of Semisopochnoi Island, Alaska","earthquake",12.5,7.8,0.113,25,"reviewed","ak","us","Alaska"
"12290","2015-12-28T07:08:28.480Z",50.949,179.386,27.6,4.9,"mb",NA,NA,NA,1.1,"us","us10004a21","2016-11-10T22:06:20.543Z","111km WSW of Amatignak Island, Alaska","earthquake",8.1,2,0.031,324,"reviewed","ak","us","Alaska"
"12447","2015-12-20T01:10:59.850Z",52.9272,-176.0274,250.91,4.5,"mb",NA,71,0.842,0.9,"us","us100048ez","2016-03-12T02:29:18.040Z","124km NNE of Adak, Alaska","earthquake",11,9.4,0.055,96,"reviewed","us","us","Alaska"
"12519","2015-12-15T11:27:06.700Z",51.5346,-174.6196,47.66,4.6,"mb",NA,116,0.717,0.95,"us","us20004hal","2016-03-05T01:42:08.040Z","79km SSW of Atka, Alaska","earthquake",7.2,5.8,0.046,144,"reviewed","us","us","Alaska"
"12528","2015-12-14T21:12:01.830Z",52.835,-167.9241,46.67,5.2,"mb",NA,123,0.472,1.03,"us","us20004h58","2016-11-10T22:04:41.707Z","64km E of Nikolski, Alaska","earthquake",3.1,5.1,0.027,444,"reviewed","us","us","Alaska"
"12557","2015-12-12T15:13:52.510Z",52.0108,178.4009,124.43,4.8,"mb",NA,53,0.726,0.67,"us","us20004grd","2016-11-10T22:04:28.717Z","9km NW of Little Sitkin Island, Alaska","earthquake",7.9,5.2,0.049,131,"reviewed","us","us","Alaska"
"12808","2015-12-02T10:05:25.000Z",61.6985,-147.2653,35.8,4.6,"ml",NA,NA,NA,0.62,"ak","ak12107786","2016-02-25T22:33:05.040Z","80km NW of Valdez, Alaska","earthquake",0.1,0.3,NA,NA,"reviewed","ak","ak","Alaska"
"13102","2015-11-17T23:52:50.480Z",51.4547,-178.261,49.83,4.7,"mb",NA,71,0.376,0.82,"us","us10003z5i","2016-02-13T02:08:28.040Z","48km S of Tanaga Volcano, Alaska","earthquake",6.2,5.7,0.04,193,"reviewed","us","us","Alaska"
"13115","2015-11-17T10:18:23.690Z",53.4215,170.464,29.77,4.7,"mb",NA,97,2.301,0.57,"us","us10003yxc","2016-02-13T02:08:26.040Z","193km WNW of Attu Station, Alaska","earthquake",8.7,5,0.04,189,"reviewed","us","us","Alaska"
"13140","2015-11-16T03:31:42.190Z",52.1042,173.5959,31.27,5.1,"mb",NA,88,0.7,0.71,"us","us10003ykq","2016-11-10T22:00:48.207Z","77km SSW of Shemya Island, Alaska","earthquake",5.8,4.9,0.026,481,"reviewed","us","us","Alaska"
"13199","2015-11-12T17:28:39.080Z",51.5005,-175.0682,39.43,5.2,"mb",NA,64,0.721,0.78,"us","us10003xtq","2016-11-10T22:00:22.919Z","97km SW of Atka, Alaska","earthquake",5.7,3.9,0.025,531,"reviewed","us","us","Alaska"
"13222","2015-11-11T09:57:30.230Z",54.389,-161.6609,44.53,4.6,"mb",NA,161,0.675,0.89,"us","us10003xch","2016-02-05T03:16:43.040Z","111km SE of Cold Bay, Alaska","earthquake",2.5,8.5,0.109,25,"reviewed","us","us","Alaska"
"13257","2015-11-09T23:54:14.380Z",51.4111,-172.9033,44.4,5,"mb",NA,97,1.139,0.73,"us","us10003w58","2016-11-10T21:59:49.419Z","125km SE of Atka, Alaska","earthquake",5.6,6.7,0.025,502,"reviewed","us","us","Alaska"
"13263","2015-11-09T16:03:46.070Z",51.6394,-173.0746,15,6.5,"mww",NA,39,0.897,0.86,"us","us10003vyx","2016-11-10T21:59:47.034Z","99km SE of Atka, Alaska","earthquake",2.4,1.8,NA,NA,"reviewed","us","us","Alaska"
"13266","2015-11-09T14:05:50.350Z",51.6702,-173.5042,44.14,4.7,"mb",NA,140,0.708,0.81,"us","us100048gz","2016-02-05T03:16:39.040Z","75km SE of Atka, Alaska","earthquake",7.6,7.8,0.073,57,"reviewed","us","us","Alaska"
"13267","2015-11-09T14:05:49.620Z",51.5547,-173.4601,40.82,4.7,"mb",NA,140,0.822,0.63,"us","us10003xv9","2015-12-10T20:33:34.040Z","87km SE of Atka, Alaska","earthquake",3.7,8.3,0.099,31,"reviewed","us","us","Alaska"
"13316","2015-11-08T11:39:00.100Z",51.5941,-172.8644,37.79,4.7,"mb",NA,127,1.023,0.67,"us","us10003z14","2016-02-05T03:16:36.040Z","113km SE of Atka, Alaska","earthquake",2.6,8.1,0.101,30,"reviewed","us","us","Alaska"
"13317","2015-11-08T11:33:14.590Z",51.5345,-172.9785,20,5.7,"mww",NA,77,1.015,1.16,"us","us10003vq9","2016-11-10T21:59:22.246Z","111km SE of Atka, Alaska","earthquake",5.3,1.8,NA,NA,"reviewed","us","us","Alaska"
"13320","2015-11-08T10:46:17.430Z",51.5002,-172.9113,16,5.6,"mww",NA,89,1.069,1.3,"us","us10003vq1","2016-11-10T21:59:18.033Z","117km SE of Atka, Alaska","earthquake",5.3,1.8,NA,NA,"reviewed","us","us","Alaska"
"13359","2015-11-06T14:26:50.000Z",61.9965,-149.8761,46.1,4.6,"ml",NA,NA,NA,0.62,"ak","ak11778117","2016-02-05T03:16:32.040Z","18km S of Y, Alaska","earthquake",0.1,0.1,NA,NA,"reviewed","ak","ak","Alaska"
"13360","2015-11-06T13:30:20.660Z",52.0276,-169.2611,10,4.5,"mb",NA,143,0.811,1.06,"us","us10003v7l","2016-02-05T03:16:32.040Z","104km SSW of Nikolski, Alaska","earthquake",4.9,1.9,0.052,107,"reviewed","us","us","Alaska"
"13367","2015-11-06T01:31:14.500Z",52.278,-169.4998,22.17,4.7,"mb",NA,128,0.527,0.74,"us","us10003v31","2016-11-10T21:58:45.687Z","85km SSW of Nikolski, Alaska","earthquake",3,4.3,0.04,186,"reviewed","us","us","Alaska"
"13368","2015-11-06T01:09:56.500Z",52.27,-169.449,18.83,5.3,"mww",NA,60,0.543,0.89,"us","us10003v2p","2016-11-10T21:58:44.504Z","84km SSW of Nikolski, Alaska","earthquake",3.8,2.9,NA,NA,"reviewed","us","us","Alaska"
"13423","2015-11-03T11:21:18.000Z",51.514,-173.2607,10,4.6,"mb",NA,138,0.921,1.08,"us","us200041jf","2016-01-30T02:11:04.040Z","99km SE of Atka, Alaska","earthquake",6.1,1.8,0.047,134,"reviewed","us","us","Alaska"
"13444","2015-11-02T10:32:16.430Z",51.5583,-173.2865,10,4.5,"mb",NA,129,0.875,1.34,"us","us200041ae","2016-11-10T21:58:13.901Z","94km SE of Atka, Alaska","earthquake",6.4,1.9,0.042,163,"reviewed","us","us","Alaska"
"13445","2015-11-02T08:31:15.330Z",51.5608,-173.2709,10,5.3,"mb",NA,61,0.879,1.15,"us","us200041a3","2016-11-10T21:58:12.676Z","95km SE of Atka, Alaska","earthquake",5.7,1.8,0.039,217,"reviewed","us","us","Alaska"
"13446","2015-11-02T08:27:48.340Z",51.5746,-173.2402,10,5,"mb",NA,128,0.879,0.9,"us","us200041a2","2016-01-30T02:11:02.040Z","95km SE of Atka, Alaska","earthquake",5,1.8,0.05,128,"reviewed","us","us","Alaska"
"13447","2015-11-02T08:24:22.540Z",51.5908,-173.3314,10,5.1,"mb",NA,124,0.833,1.07,"us","us200041a1","2016-01-30T02:11:02.040Z","90km SE of Atka, Alaska","earthquake",6,1.8,0.048,144,"reviewed","us","us","Alaska"
"13448","2015-11-02T08:15:33.540Z",51.5815,-173.3339,13,5.8,"mww",NA,64,0.84,1.05,"us","us200041a0","2016-11-10T21:58:11.480Z","90km SE of Atka, Alaska","earthquake",4.8,1.8,NA,NA,"reviewed","us","us","Alaska"
"13507","2015-10-29T02:49:28.000Z",51.8143,178.5251,93.93,5.3,"mww",NA,49,0.134,0.79,"us","us200040d5","2016-11-10T21:57:36.651Z","15km S of Little Sitkin Island, Alaska","earthquake",6.4,3.6,NA,NA,"reviewed","us","us","Alaska"
"13531","2015-10-27T13:19:27.480Z",52.1906,-169.5287,35,4.7,"mb",NA,63,0.608,0.85,"us","us10003rud","2016-01-22T23:41:20.040Z","93km ESE of Yunaska Island, Alaska","earthquake",4.7,1.9,0.039,197,"reviewed","us","us","Alaska"
"13647","2015-10-21T04:50:45.990Z",52.4541,-169.5517,48.68,4.5,"mb",NA,134,0.349,0.86,"us","us10003q5a","2016-01-15T20:51:31.040Z","70km SW of Nikolski, Alaska","earthquake",6.1,5.4,0.048,128,"reviewed","us","us","Alaska"
"13731","2015-10-17T01:51:50.110Z",53.9281,-163.2528,31.11,4.7,"mb",NA,157,0.773,0.93,"us","us10003pag","2016-01-15T20:50:52.040Z","103km S of False Pass, Alaska","earthquake",2.6,4.7,0.067,67,"reviewed","us","us","Alaska"
"13776","2015-10-13T20:16:42.840Z",50.8609,-173.2039,10,4.6,"mb",NA,127,1.479,1.45,"us","us10003nea","2016-01-11T21:07:25.040Z","163km SSE of Atka, Alaska","earthquake",5.5,1.7,0.039,194,"reviewed","us","us","Alaska"
"13793","2015-10-12T19:30:34.610Z",54.8364,-159.4649,28.62,4.9,"mww",NA,121,0.072,1.2,"us","us10003n2x","2016-11-10T21:55:54.546Z","8km NE of Chernabura Island, Alaska","earthquake",4.1,4.2,NA,NA,"reviewed","us","us","Alaska"
"13860","2015-10-08T13:23:01.890Z",51.1922,-179.628,46.35,4.9,"mb",NA,92,0.625,0.75,"us","us10003l46","2016-01-11T21:07:15.040Z","37km WSW of Amatignak Island, Alaska","earthquake",6.1,5.3,0.045,152,"reviewed","us","us","Alaska"
"13863","2015-10-08T09:04:42.070Z",52.2355,-168.3918,19.22,4.6,"mb",NA,125,0.79,1.34,"us","us10003l3i","2016-01-11T21:07:15.040Z","84km SSE of Nikolski, Alaska","earthquake",6.5,5,0.05,118,"reviewed","us","us","Alaska"
"13870","2015-10-08T00:05:53.000Z",52.2166,-168.4385,25,5.1,"mb",NA,NA,NA,1.04,"us","us10003l21","2016-11-10T21:55:27.607Z","85km SSE of Nikolski, Alaska","earthquake",3.7,4.4,0.036,250,"reviewed","ak","us","Alaska"
"13871","2015-10-07T23:43:23.160Z",52.2555,-168.4638,9.33,5.1,"mwb",NA,72,0.756,1.16,"us","us10003l1m","2016-11-10T21:55:26.455Z","80km SSE of Nikolski, Alaska","earthquake",4.8,3.3,0.043,53,"reviewed","us","us","Alaska"
"13908","2015-10-05T17:35:54.870Z",51.9487,-179.2558,90.82,5.7,"mww",NA,33,0.3,0.97,"us","us10003kgq","2016-11-10T21:55:14.494Z","77km N of Amatignak Island, Alaska","earthquake",5.6,3.4,NA,NA,"reviewed","us","us","Alaska"
"14185","2015-09-21T19:27:55.910Z",53.8695,-164.0951,42.69,4.7,"mb",NA,157,0.669,0.98,"us","us20003mja","2015-12-21T23:16:30.040Z","113km ESE of Akutan, Alaska","earthquake",4,6.8,0.069,64,"reviewed","us","us","Alaska"
"14573","2015-09-13T07:59:16.310Z",52.6189,-174.2532,192.57,4.7,"mb",NA,64,0.24,0.97,"us","us20003j4s","2015-12-12T00:42:50.040Z","47km N of Atka, Alaska","earthquake",8,6,0.046,142,"reviewed","us","us","Alaska"
"14631","2015-09-10T16:59:37.630Z",52.1265,-169.451,21.38,4.9,"mb",NA,68,0.681,1.19,"us","us20003ht3","2016-11-10T21:51:28.752Z","98km SSW of Nikolski, Alaska","earthquake",4.4,4.3,0.031,331,"reviewed","us","us","Alaska"
"14637","2015-09-10T12:02:28.980Z",52.2441,-169.8266,10,4.6,"mb",NA,140,0.939,1.48,"us","us20003hqf","2015-12-12T00:42:45.040Z","73km SE of Yunaska Island, Alaska","earthquake",6,1.9,0.067,66,"reviewed","us","us","Alaska"
"14639","2015-09-10T10:26:44.810Z",52.0985,-169.5349,20,6,"mww",NA,61,0.698,1.45,"us","us20003hq5","2016-11-10T21:51:26.522Z","98km SE of Yunaska Island, Alaska","earthquake",5.3,1.8,NA,NA,"reviewed","us","us","Alaska"
"14695","2015-09-08T11:34:38.000Z",57.0475,-157.121,4.8,4.7,"Ml",NA,NA,NA,1.08,"ak","ak11695807","2016-11-10T21:51:09.438Z","133km NE of Chignik Lake, Alaska","earthquake",0.6,0.9,NA,NA,"reviewed","ak","ak","Alaska"
"14781","2015-09-05T13:04:32.140Z",50.8181,-174.6474,26.46,4.5,"mb",NA,68,1.413,1.42,"us","us20003gpu","2015-12-05T01:40:29.040Z","156km SSW of Atka, Alaska","earthquake",9.9,5.9,0.065,70,"reviewed","us","us","Alaska"
"14783","2015-09-05T08:53:20.000Z",51.3307,-177.5423,19.2,5.3,"mb",NA,NA,NA,0.83,"us","us20003gn0","2016-11-10T21:50:43.857Z","74km SE of Tanaga Volcano, Alaska","earthquake",3.4,3.3,0.045,167,"reviewed","ak","us","Alaska"
"14784","2015-09-05T08:24:33.000Z",51.3069,-174.3056,26,4.6,"mb",NA,NA,NA,0.99,"us","us20003gmb","2016-11-10T21:50:42.726Z","99km S of Atka, Alaska","earthquake",4.1,4.5,0.063,75,"reviewed","ak","us","Alaska"
"14786","2015-09-05T07:19:58.000Z",51.338,-174.3598,15.8,4.7,"mb",NA,NA,NA,0.75,"us","us20003gll","2016-11-10T21:50:41.618Z","96km S of Atka, Alaska","earthquake",5.9,4,0.057,95,"reviewed","ak","us","Alaska"
"14787","2015-09-05T07:08:47.000Z",51.3154,-174.2535,20.1,5,"mb",NA,NA,NA,0.83,"us","us20003gle","2016-11-10T21:50:40.489Z","98km S of Atka, Alaska","earthquake",5.1,3.9,0.052,118,"reviewed","ak","us","Alaska"
"14788","2015-09-05T07:00:01.410Z",51.371,-174.3382,20,5.5,"mww",NA,78,0.836,0.83,"us","us20003glc","2016-11-10T21:50:39.378Z","92km S of Atka, Alaska","earthquake",4.2,1.8,NA,NA,"reviewed","us","us","Alaska"
"14790","2015-09-05T06:34:11.450Z",51.5128,-174.4467,48.01,5.2,"mb",NA,89,0.707,0.99,"us","us20003gl8","2016-11-10T21:50:38.265Z","77km SSW of Atka, Alaska","earthquake",5.5,6.2,0.043,181,"reviewed","us","us","Alaska"
"14791","2015-09-05T06:32:59.000Z",51.3489,-174.3831,15.8,4.6,"mb",NA,NA,NA,0.92,"us","us20003gl7","2015-12-05T01:40:27.040Z","95km S of Atka, Alaska","earthquake",5.7,4,0.053,107,"reviewed","ak","us","Alaska"
"14792","2015-09-05T06:12:29.000Z",51.4624,-174.4321,20,5.1,"mb",NA,NA,NA,0.93,"us","us20003gl1","2016-11-10T21:50:37.158Z","83km S of Atka, Alaska","earthquake",4.8,1.8,0.042,186,"reviewed","ak","us","Alaska"
"14800","2015-09-04T16:52:11.980Z",51.4346,-174.8669,40.94,4.7,"mb",NA,132,0.859,0.89,"us","us20003gav","2015-12-05T01:40:26.040Z","96km SSW of Atka, Alaska","earthquake",6.8,5.7,0.066,70,"reviewed","us","us","Alaska"
"14802","2015-09-04T13:35:37.920Z",51.4273,-174.893,41.15,4.5,"mb",NA,137,0.852,0.89,"us","us20003g9m","2015-12-05T01:40:26.040Z","97km SSW of Atka, Alaska","earthquake",6,7.5,0.068,64,"reviewed","us","us","Alaska"
"14803","2015-09-04T12:48:53.180Z",51.359,-174.8311,18.9,4.7,"mb",NA,132,0.926,0.97,"us","us20003g9g","2015-12-05T01:40:25.040Z","102km SSW of Atka, Alaska","earthquake",5.5,3.9,0.038,206,"reviewed","us","us","Alaska"
"14804","2015-09-04T12:42:05.730Z",51.5022,-174.9162,44.23,5,"mb",NA,133,0.793,0.78,"us","us20003g9f","2016-11-10T21:50:34.874Z","91km SSW of Atka, Alaska","earthquake",5.1,5.4,0.031,328,"reviewed","us","us","Alaska"
"14805","2015-09-04T12:24:23.650Z",51.4362,-174.9088,43.22,4.9,"mb",NA,129,0.838,0.73,"us","us20003g9a","2015-12-05T01:40:25.040Z","97km SSW of Atka, Alaska","earthquake",5.1,5.8,0.032,299,"reviewed","us","us","Alaska"
"14806","2015-09-04T12:15:43.470Z",51.4022,-174.8326,39.7,4.7,"mb",NA,120,0.892,0.79,"us","us20003g96","2016-11-10T21:50:33.767Z","98km SSW of Atka, Alaska","earthquake",5.5,5.4,0.035,251,"reviewed","us","us","Alaska"
"14832","2015-09-03T09:20:25.030Z",51.3676,-169.1637,24.21,4.6,"mb",NA,123,1.462,1.19,"us","us20003fy3","2015-12-05T01:40:23.040Z","175km S of Nikolski, Alaska","earthquake",4.2,4,0.039,194,"reviewed","us","us","Alaska"
"14873","2015-09-01T13:52:44.680Z",52.3711,-170.5358,50.06,4.5,"mb",NA,121,0.598,0.75,"us","us20003fcn","2015-12-01T00:36:08.040Z","30km SSE of Yunaska Island, Alaska","earthquake",6.2,5.6,0.038,197,"reviewed","us","us","Alaska"
"14980","2015-08-25T00:55:01.630Z",51.8313,-175.3097,49.13,4.9,"mb",NA,95,0.509,1.01,"us","us100034n0","2015-11-24T02:09:33.040Z","86km WSW of Atka, Alaska","earthquake",5.5,5.4,0.024,534,"reviewed","us","us","Alaska"
"15063","2015-08-19T18:44:33.940Z",53.3418,-163.4899,10,4.5,"mb",NA,182,1.364,0.8,"us","us100033f5","2015-11-17T00:13:37.040Z","168km S of False Pass, Alaska","earthquake",5.7,1.9,0.145,14,"reviewed","us","us","Alaska"
"15064","2015-08-19T18:07:36.080Z",53.3868,-163.5555,10,4.5,"mb",NA,78,1.305,0.77,"us","us100033ey","2015-11-17T00:13:37.040Z","163km S of False Pass, Alaska","earthquake",3.9,1.9,0.082,44,"reviewed","us","us","Alaska"
"15091","2015-08-17T20:45:17.740Z",52.2072,-168.972,22.11,4.7,"mb",NA,174,0.74,1.02,"us","us100032z6","2015-11-17T00:13:34.040Z","81km S of Nikolski, Alaska","earthquake",4.1,5.7,0.039,203,"reviewed","us","us","Alaska"
"15124","2015-08-15T20:16:21.240Z",51.6744,-175.1577,32,5.7,"mww",NA,34,0.669,1.05,"us","us100032m5","2016-11-10T21:49:50.675Z","87km SW of Atka, Alaska","earthquake",4.2,1.7,NA,NA,"reviewed","us","us","Alaska"
"15255","2015-08-09T18:20:46.110Z",52.2592,-168.6952,22.2,5.1,"mb",NA,138,0.72,1.13,"us","us100030le","2015-11-06T18:06:23.040Z","76km S of Nikolski, Alaska","earthquake",4.6,5.3,0.044,168,"reviewed","us","us","Alaska"
"15280","2015-08-08T19:09:34.490Z",52.4441,-169.6166,41,5,"mb",NA,61,0.349,0.7,"us","us100030gd","2015-11-06T18:06:22.040Z","74km SW of Nikolski, Alaska","earthquake",5.1,4.7,0.034,274,"reviewed","us","us","Alaska"
"15339","2015-08-05T14:53:35.410Z",51.5576,-174.5664,43.91,4.7,"mb",NA,129,0.684,0.61,"us","us10002y41","2015-10-30T02:47:50.040Z","75km SSW of Atka, Alaska","earthquake",6.3,5.6,0.033,287,"reviewed","us","us","Alaska"
"15408","2015-08-01T22:06:09.000Z",51.9758,-169.4892,16.6,4.7,"mb",NA,NA,NA,1.2,"us","us10002x7e","2015-10-30T02:47:42.040Z","110km SE of Yunaska Island, Alaska","earthquake",6.7,4.3,0.036,229,"reviewed","ak","us","Alaska"
"15426","2015-07-31T19:17:38.780Z",52.669,-169.75,37.32,5.1,"mb",NA,143,0.622,0.85,"us","us10002x4x","2015-10-30T02:47:40.040Z","64km E of Yunaska Island, Alaska","earthquake",8.2,6.1,0.036,245,"reviewed","us","us","Alaska"
"15427","2015-07-31T19:17:18.640Z",52.5877,-169.7356,51.92,4.8,"mb",NA,124,0.199,1.03,"us","us10002wyl","2015-10-30T02:47:40.040Z","65km E of Yunaska Island, Alaska","earthquake",7.1,4.3,0.032,312,"reviewed","us","us","Alaska"
"15436","2015-07-31T05:12:35.000Z",51.9139,-169.4744,17.3,5,"mb",NA,NA,NA,1.13,"us","us10002wsu","2015-10-30T02:47:39.040Z","115km SE of Yunaska Island, Alaska","earthquake",5.5,1.1,0.057,98,"reviewed","ak","us","Alaska"
"15466","2015-07-29T16:05:02.440Z",52.0523,-169.355,29,5.2,"mwb",NA,69,0.769,0.98,"us","us200031d8","2015-10-22T20:05:14.040Z","103km SSW of Nikolski, Alaska","earthquake",4.7,1.8,0.037,70,"reviewed","us","us","Alaska"
"15467","2015-07-29T07:41:08.410Z",52.4304,-169.3919,41.84,4.9,"mb",NA,126,0.41,1.2,"us","us2000317m","2015-10-22T20:05:13.040Z","66km SSW of Nikolski, Alaska","earthquake",5.6,5.5,0.032,308,"reviewed","us","us","Alaska"
"15469","2015-07-29T02:35:59.000Z",59.8935,-153.1961,119.3,6.3,"ms",NA,NA,NA,0.84,"ak","ak11661615","2017-05-07T04:48:11.331Z","70km SSW of Redoubt Volcano, Alaska","earthquake",0.3,0.2,NA,NA,"reviewed","ak","ak","Alaska"
"15473","2015-07-28T21:21:35.550Z",52.2065,-169.4714,20,5.3,"mwb",NA,120,0.67,0.88,"us","us20003122","2015-10-22T20:05:11.040Z","91km SSW of Nikolski, Alaska","earthquake",6.6,1.8,0.038,67,"reviewed","us","us","Alaska"
"15493","2015-07-27T20:14:22.750Z",52.2432,-169.371,39.13,4.6,"mb",NA,179,0.585,0.82,"us","us200030iy","2015-10-22T20:05:07.040Z","84km SSW of Nikolski, Alaska","earthquake",3.6,7,0.051,116,"reviewed","us","us","Alaska"
"15502","2015-07-27T10:54:26.000Z",52.1654,-169.1623,11.7,4.6,"mb",NA,208,NA,1.46,"us","us200030cv","2015-10-22T20:05:05.040Z","88km SSW of Nikolski, Alaska","earthquake",4.6,3.2,0.04,188,"reviewed","ak","us","Alaska"
"15503","2015-07-27T10:45:08.000Z",52.153,-169.274,20.1,4.7,"mb",NA,219,NA,1.14,"us","us200030ct","2015-10-22T20:05:05.040Z","91km SSW of Nikolski, Alaska","earthquake",5.7,4.4,0.042,168,"reviewed","ak","us","Alaska"
"15505","2015-07-27T08:27:52.580Z",52.2888,-169.4333,39.86,5,"mb",NA,127,0.529,0.93,"us","us200030c5","2015-10-22T20:05:05.040Z","81km SSW of Nikolski, Alaska","earthquake",5.4,5.8,0.028,412,"reviewed","us","us","Alaska"
"15506","2015-07-27T07:43:31.050Z",52.2564,-169.3455,39.58,5.7,"mb",NA,64,0.579,0.77,"us","us200030bx","2015-10-22T20:05:04.040Z","82km SSW of Nikolski, Alaska","earthquake",4.8,4.7,0.027,483,"reviewed","us","us","Alaska"
"15507","2015-07-27T07:41:04.870Z",52.4977,-169.7473,35,5.6,"mb",NA,88,0.721,1.28,"us","us100032cb","2015-10-22T20:05:04.040Z","66km ESE of Yunaska Island, Alaska","earthquake",7.5,1.9,0.065,82,"reviewed","us","us","Alaska"
"15508","2015-07-27T07:40:50.590Z",52.3581,-169.0816,35,5.5,"mb",NA,59,0.63,0.98,"us","us100032ca","2015-10-22T20:05:04.040Z","66km SSW of Nikolski, Alaska","earthquake",6.9,1.9,0.033,329,"reviewed","us","us","Alaska"
"15509","2015-07-27T07:40:31.120Z",52.2572,-169.3458,35,5.9,"mwc",NA,57,0.578,0.86,"us","us200030bu","2016-11-10T21:49:10.026Z","82km SSW of Nikolski, Alaska","earthquake",3,1.8,NA,NA,"reviewed","us","gcmt","Alaska"
