"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"151331","1992-08-24T09:49:57.880Z",34.68,80.237,61.6,4.9,"mb",NA,NA,NA,1.1,"us","usp0005czb","2014-11-07T00:51:18.338Z","western Xizang","earthquake",NA,NA,NA,52,"reviewed","us","us","western Xizang"
"151348","1992-08-23T00:06:38.380Z",34.522,79.989,33,4.6,"mb",NA,NA,NA,1.4,"us","usp0005cwv","2014-11-07T00:51:17.978Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,2,"reviewed","us","us","Kashmir-Xizang border region"
"151361","1992-08-21T11:12:53.070Z",34.699,80.113,33,4.7,"mb",NA,NA,NA,0.8,"us","usp0005cuc","2014-11-07T00:51:17.766Z","western Xizang","earthquake",NA,NA,NA,32,"reviewed","us","us","western Xizang"
"151434","1992-08-16T20:16:40.270Z",30.135,92.105,33,5,"mb",NA,NA,NA,1.2,"us","usp0005cjq","2014-11-07T00:51:16.523Z","eastern Xizang","earthquake",NA,NA,NA,55,"reviewed","us","us","eastern Xizang"
"151614","1992-07-30T17:28:53.970Z",30.001,90.362,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0005brg","2014-11-07T00:51:08.688Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
"151619","1992-07-30T08:24:46.650Z",29.584,90.163,14.1,6.1,"mwb",NA,NA,NA,1.2,"us","usp0005bqv","2017-04-26T17:46:54.475Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Xizang"
"151686","1992-07-24T06:24:17.620Z",29.288,90.198,33,4.8,"mb",NA,NA,NA,1.2,"us","usp0005bct","2014-11-07T00:51:07.100Z","eastern Xizang","earthquake",NA,NA,NA,8,"reviewed","us","us","eastern Xizang"
"152027","1992-06-27T13:21:20.900Z",35.139,81.131,33,5,"mw",NA,NA,NA,1,"us","usp00059r3","2016-11-09T22:51:32.209Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xinjiang-Xizang border region"
"152029","1992-06-27T02:13:18.340Z",35.148,81.079,33,4.6,"ms",NA,NA,NA,1.1,"us","usp00059qr","2014-11-07T00:50:54.197Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,7,"reviewed","us","us","Xinjiang-Xizang border region"
"152328","1992-06-03T02:42:36.630Z",33.905,88.893,10,4.6,"mb",NA,NA,NA,1.1,"us","usp00058kx","2014-11-07T00:50:47.003Z","western Xizang","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang"
"152731","1992-05-09T07:23:44.850Z",34.503,84.774,10,4.6,"mb",NA,NA,NA,1,"us","usp000573m","2014-11-07T00:50:36.521Z","western Xizang","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang"
"152984","1992-04-13T03:47:51.050Z",31.958,88.339,33,4.6,"mb",NA,NA,NA,1.4,"us","usp00055qk","2014-11-07T00:50:27.031Z","western Xizang","earthquake",NA,NA,NA,19,"reviewed","us","us","western Xizang"
"153050","1992-04-05T07:47:47.660Z",35.696,80.661,17.7,5.7,"mw",NA,NA,NA,1.1,"us","usp00055by","2016-11-09T22:14:23.288Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xinjiang-Xizang border region"
"153055","1992-04-04T17:43:20.710Z",28.147,87.979,33,4.9,"mb",NA,NA,NA,1.1,"us","usp00055b6","2014-11-07T00:50:24.619Z","western Xizang","earthquake",NA,NA,NA,41,"reviewed","us","us","western Xizang"
"153175","1992-03-24T19:32:10.350Z",31.545,81.54,15.6,4.8,"mb",NA,NA,NA,1.2,"us","usp00054sg","2014-11-07T00:50:18.565Z","western Xizang","earthquake",NA,NA,NA,24,"reviewed","us","us","western Xizang"
"153278","1992-03-16T01:18:55.960Z",34.343,86.288,33,4.7,"mb",NA,NA,NA,1.1,"us","usp00054as","2014-11-07T00:50:16.187Z","western Xizang","earthquake",NA,NA,NA,21,"reviewed","us","us","western Xizang"
"153389","1992-03-05T02:14:17.680Z",35.625,80.585,35.8,4.7,"mb",NA,NA,NA,1.3,"us","usp00053wb","2014-11-07T00:50:14.105Z","Xinjiang-Xizang border region","earthquake",NA,13.1,NA,44,"reviewed","us","us","Xinjiang-Xizang border region"
"153625","1992-02-09T14:37:34.700Z",29.66,95.607,10,4.8,"mb",NA,NA,NA,0.8,"us","usp00052uf","2014-11-07T00:50:04.960Z","eastern Xizang-India border region","earthquake",NA,NA,NA,17,"reviewed","us","us","eastern Xizang-India border region"
"153626","1992-02-09T12:44:52.710Z",29.627,95.646,9.8,5.1,"mb",NA,NA,NA,0.9,"us","usp00052u9","2014-11-07T00:50:04.943Z","eastern Xizang-India border region","earthquake",NA,NA,NA,50,"reviewed","us","us","eastern Xizang-India border region"
"153660","1992-02-06T03:35:15.320Z",29.61,95.521,15,5.6,"mb",NA,NA,NA,0.9,"us","usp00052pg","2014-11-07T00:50:03.836Z","eastern Xizang-India border region","earthquake",NA,NA,NA,92,"reviewed","us","us","eastern Xizang-India border region"
"154014","1992-01-02T02:35:37.200Z",33.99,88.859,33,4.8,"mb",NA,NA,NA,1.1,"us","usp000518v","2014-11-07T00:49:51.273Z","western Xizang","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang"
"154143","1991-12-23T02:14:54.540Z",33.966,88.942,33,5,"mb",NA,NA,NA,0.6,"us","usp00050v2","2014-11-07T00:49:46.749Z","western Xizang","earthquake",NA,NA,NA,34,"reviewed","us","us","western Xizang"
"154144","1991-12-23T01:58:25.190Z",33.917,88.863,33,5.2,"mb",NA,NA,NA,1.1,"us","usp00050v1","2014-11-07T00:49:46.740Z","western Xizang","earthquake",NA,NA,NA,49,"reviewed","us","us","western Xizang"
"154237","1991-12-17T20:27:49.660Z",33.99,88.904,33,4.6,"mb",NA,NA,NA,1.4,"us","usp00050kq","2014-11-07T00:49:45.178Z","western Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","western Xizang"
"154268","1991-12-15T15:59:32.830Z",29.97,93.928,33,4.8,"mb",NA,NA,NA,1.6,"us","usp00050gg","2014-11-07T00:49:44.722Z","eastern Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","eastern Xizang"
"154288","1991-12-14T08:20:23.800Z",33.976,88.84,33,5.1,"mb",NA,NA,NA,1.4,"us","usp00050eb","2014-11-07T00:49:44.413Z","western Xizang","earthquake",NA,NA,NA,40,"reviewed","us","us","western Xizang"
"154342","1991-12-12T18:55:00.590Z",34.511,79.653,57.4,4.5,"mb",NA,NA,NA,1.4,"us","usp00050bb","2014-11-07T00:49:43.691Z","Kashmir-Xizang border region","earthquake",NA,14.2,NA,12,"reviewed","us","us","Kashmir-Xizang border region"
"154526","1991-11-24T07:35:26.690Z",33.98,88.646,33,4.7,"mb",NA,NA,NA,0.5,"us","usp0004zjm","2014-11-07T00:49:36.072Z","western Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","western Xizang"
"154574","1991-11-19T01:04:18.040Z",32.484,93.593,33,4.9,"mb",NA,NA,NA,0.9,"us","usp0004zax","2014-11-07T00:49:35.278Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,9,"reviewed","us","us","Xizang-Qinghai border region"
"155262","1991-09-12T23:06:30.180Z",29.698,95.688,34.4,4.6,"mb",NA,NA,NA,1,"us","usp0004wjs","2014-11-07T00:49:14.957Z","eastern Xizang-India border region","earthquake",NA,11,NA,9,"reviewed","us","us","eastern Xizang-India border region"
"155731","1991-07-30T22:22:05.960Z",30.385,94.795,33,4.8,"mb",NA,NA,NA,1.3,"us","usp0004utk","2014-11-07T00:48:59.468Z","eastern Xizang","earthquake",NA,NA,NA,21,"reviewed","us","us","eastern Xizang"
"155739","1991-07-29T15:48:08.840Z",30.269,94.793,33,4.7,"mb",NA,NA,NA,1.1,"us","usp0004us6","2014-11-07T00:48:59.307Z","eastern Xizang","earthquake",NA,NA,NA,18,"reviewed","us","us","eastern Xizang"
"155746","1991-07-29T03:20:15.610Z",30.294,94.765,33,4.6,"mb",NA,NA,NA,1.1,"us","usp0004ura","2014-11-07T00:48:59.228Z","eastern Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","eastern Xizang"
"155750","1991-07-28T23:58:20.290Z",30.329,94.793,33,4.9,"mb",NA,NA,NA,0.9,"us","usp0004ur4","2014-11-07T00:48:59.207Z","eastern Xizang","earthquake",NA,NA,NA,36,"reviewed","us","us","eastern Xizang"
"155779","1991-07-25T01:52:45.210Z",30.317,94.791,33,4.8,"mb",NA,NA,NA,1.2,"us","usp0004ukz","2014-11-07T00:48:58.137Z","eastern Xizang","earthquake",NA,NA,NA,13,"reviewed","us","us","eastern Xizang"
"155788","1991-07-24T06:06:44.590Z",30.302,94.785,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0004ujv","2014-11-07T00:48:57.680Z","eastern Xizang","earthquake",NA,NA,NA,17,"reviewed","us","us","eastern Xizang"
"155796","1991-07-23T16:51:54.050Z",30.269,94.82,33,4.7,"mb",NA,NA,NA,1.1,"us","usp0004uhw","2014-11-07T00:48:57.565Z","eastern Xizang","earthquake",NA,NA,NA,11,"reviewed","us","us","eastern Xizang"
"155826","1991-07-20T19:02:30.650Z",30.326,94.838,24,4.8,"mb",NA,NA,NA,1.2,"us","usp0004udw","2014-11-07T00:48:56.195Z","eastern Xizang","earthquake",NA,7.4,NA,29,"reviewed","us","us","eastern Xizang"
"155827","1991-07-20T18:52:23.970Z",30.298,94.741,33,4.5,"mb",NA,NA,NA,0.9,"us","usp0004udv","2014-11-07T00:48:56.193Z","eastern Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","eastern Xizang"
"155848","1991-07-18T13:24:59.900Z",30.363,94.87,33,5,"mb",NA,NA,NA,1,"us","usp0004uap","2014-11-07T00:48:55.813Z","eastern Xizang","earthquake",NA,NA,NA,36,"reviewed","us","us","eastern Xizang"
"156015","1991-07-02T23:31:58.580Z",32.11,85.101,16.5,4.7,"mb",NA,NA,NA,1.2,"us","usp0004tq7","2014-11-07T00:48:51.296Z","western Xizang","earthquake",NA,NA,NA,29,"reviewed","us","us","western Xizang"
"156185","1991-06-17T06:55:15.590Z",35.793,84.872,22.6,4.9,"mb",NA,NA,NA,1.4,"us","usp0004t2d","2014-11-07T00:48:45.595Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,26,"reviewed","us","us","Xinjiang-Xizang border region"
"156333","1991-06-08T00:27:53.520Z",29.295,96.578,33,4.8,"mb",NA,NA,NA,1.5,"us","usp0004sng","2014-11-07T00:48:43.526Z","eastern Xizang-India border region","earthquake",NA,NA,NA,1,"reviewed","us","us","eastern Xizang-India border region"
"156544","1991-05-20T00:20:39.920Z",30.985,86.774,33,4.6,"mb",NA,NA,NA,1.1,"us","usp0004rvf","2014-11-07T00:48:36.103Z","western Xizang","earthquake",NA,NA,NA,20,"reviewed","us","us","western Xizang"
"156566","1991-05-18T06:59:22.130Z",31.675,80.092,42.6,4.5,"mb",NA,NA,NA,1,"us","usp0004rt3","2014-11-07T00:48:35.827Z","western Xizang","earthquake",NA,12,NA,13,"reviewed","us","us","western Xizang"
"156568","1991-05-18T04:52:19.070Z",31.654,80.092,24,4.6,"mb",NA,NA,NA,1.3,"us","usp0004rsv","2014-11-07T00:48:35.790Z","western Xizang","earthquake",NA,15.1,NA,19,"reviewed","us","us","western Xizang"
"157167","1991-03-23T20:33:34.940Z",34.325,79.73,33,4.5,"mb",NA,NA,NA,0.8,"us","usp0004pef","2014-11-07T00:48:13.753Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,9,"reviewed","us","us","Kashmir-Xizang border region"
"157191","1991-03-21T15:02:19.130Z",32.814,86.804,33,4.6,"mb",NA,NA,NA,0.8,"us","usp0004pbh","2014-11-07T00:48:13.397Z","western Xizang","earthquake",NA,NA,NA,9,"reviewed","us","us","western Xizang"
"157246","1991-03-15T04:28:16.300Z",28.317,87.683,42.6,4.6,"mb",NA,NA,NA,1.2,"us","usp0004p2m","2014-11-07T00:48:12.158Z","western Xizang","earthquake",NA,16.7,NA,7,"reviewed","us","us","western Xizang"
"157459","1991-02-25T10:52:33.900Z",34.695,79.059,33,4.6,"mb",NA,NA,NA,0.9,"us","usp0004ndb","2014-11-07T00:48:05.062Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,6,"reviewed","us","us","Kashmir-Xizang border region"
"157618","1991-02-13T16:28:19.770Z",29.727,96.888,33,4.7,"mb",NA,NA,NA,1.5,"us","usp0004mwn","2014-11-07T00:47:59.825Z","eastern Xizang-India border region","earthquake",NA,NA,NA,9,"reviewed","us","us","eastern Xizang-India border region"
"157634","1991-02-12T13:01:00.280Z",29.67,96.908,17.4,4.9,"mb",NA,NA,NA,1.1,"us","usp0004mv9","2014-11-07T00:47:59.623Z","eastern Xizang-India border region","earthquake",NA,NA,NA,20,"reviewed","us","us","eastern Xizang-India border region"
"158720","1990-11-09T19:13:39.680Z",30.921,86.327,10,4.9,"mb",NA,NA,NA,1,"us","usp0004gq0","2014-11-07T00:47:25.807Z","western Xizang","earthquake",NA,NA,NA,23,"reviewed","us","us","western Xizang"
"158721","1990-11-09T19:09:23.470Z",30.733,86.289,10,4.9,"mb",NA,NA,NA,1.3,"us","usp0004gpz","2014-11-07T00:47:25.800Z","western Xizang","earthquake",NA,NA,NA,21,"reviewed","us","us","western Xizang"
"158722","1990-11-09T16:50:42.700Z",30.632,86.233,10,4.7,"mb",NA,NA,NA,1.1,"us","usp0004gpx","2014-11-07T00:47:25.794Z","western Xizang","earthquake",NA,NA,NA,22,"reviewed","us","us","western Xizang"
"158870","1990-10-28T17:14:50.910Z",30.682,81.555,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0004g95","2014-11-07T00:47:19.287Z","western Xizang","earthquake",NA,NA,NA,8,"reviewed","us","us","western Xizang"
"159008","1990-10-14T09:52:41.010Z",30.823,86.385,12,4.9,"mb",NA,NA,NA,1.4,"us","usp0004frm","2014-11-07T00:47:16.802Z","western Xizang","earthquake",NA,NA,NA,27,"reviewed","us","us","western Xizang"
"159126","1990-10-02T12:38:58.980Z",32.53,94.027,32.5,5,"mb",NA,NA,NA,1.2,"us","usp0004f9e","2014-11-07T00:47:12.560Z","Xizang-Qinghai border region","earthquake",NA,8.2,NA,42,"reviewed","us","us","Xizang-Qinghai border region"
"159906","1990-07-28T18:43:28.630Z",33.726,86.941,33,4.6,"mb",NA,NA,NA,1.2,"us","usp0004cp2","2014-11-07T00:46:46.861Z","western Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","western Xizang"
"160661","1990-06-02T00:32:35.020Z",32.434,92.802,12.9,5.2,"mw",NA,NA,NA,0.9,"us","usp0004a1r","2016-11-09T22:40:02.286Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","Xizang-Qinghai border region"
"160896","1990-05-13T04:43:48.990Z",32.395,92.77,33,4.6,"mb",NA,NA,NA,0.3,"us","usp0004987","2014-11-07T00:46:21.571Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,4,"reviewed","us","us","Xizang-Qinghai border region"
"160979","1990-05-06T10:30:08.190Z",29.88,90.073,33,4.5,"mb",NA,NA,NA,1.5,"us","usp00048xv","2014-11-07T00:46:18.680Z","eastern Xizang","earthquake",NA,NA,NA,11,"reviewed","us","us","eastern Xizang"
"161542","1990-03-28T21:58:31.400Z",36.49,87.381,33,4.8,"mb",NA,NA,NA,0.9,"us","usp000476e","2014-11-07T00:46:00.731Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,13,"reviewed","us","us","Xinjiang-Xizang border region"
"161843","1990-03-04T11:51:11.430Z",34.616,79.849,33,4.7,"mb",NA,NA,NA,1.1,"us","usp0004662","2014-11-07T00:45:52.216Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,27,"reviewed","us","us","Kashmir-Xizang border region"
"161971","1990-02-22T13:33:13.380Z",29.216,90.092,26,5,"mb",NA,NA,NA,1.2,"us","usp00045sg","2014-11-07T00:45:47.386Z","eastern Xizang","earthquake",NA,8.2,NA,15,"reviewed","us","us","eastern Xizang"
"162023","1990-02-18T18:12:47.270Z",29.078,90.031,10,4.5,"mb",NA,NA,NA,1.3,"us","usp00045m0","2014-11-07T00:45:45.717Z","eastern Xizang","earthquake",NA,NA,NA,2,"reviewed","us","us","eastern Xizang"
"162257","1990-01-30T15:06:26.080Z",28.599,85.714,52.4,4.5,"mb",NA,NA,NA,1.5,"us","usp00044wj","2014-11-07T00:45:36.100Z","Xizang-Nepal border region","earthquake",NA,17.7,NA,3,"reviewed","us","us","Xizang-Nepal border region"
"162440","1990-01-11T21:14:57.830Z",35.786,80.757,10,5.3,"mb",NA,NA,NA,1.4,"us","usp000444u","2014-11-07T00:45:31.803Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,35,"reviewed","us","us","Xinjiang-Xizang border region"
"162476","1990-01-09T02:29:26.690Z",28.225,88.163,79.1,5.5,"mb",NA,NA,NA,1,"us","usp0004417","2014-11-07T00:45:30.621Z","western Xizang","earthquake",NA,NA,NA,53,"reviewed","us","us","western Xizang"
"163441","1989-10-18T03:10:40.790Z",32.695,93.915,45.3,4.5,"mb",NA,NA,NA,1.1,"us","usp00040uj","2014-11-07T00:45:02.378Z","Xizang-Qinghai border region","earthquake",NA,12.1,NA,9,"reviewed","us","us","Xizang-Qinghai border region"
"163529","1989-10-10T04:11:00.630Z",28.653,87.481,75.7,4.6,"mb",NA,NA,NA,0.9,"us","usp00040gz","2014-11-07T00:45:00.825Z","western Xizang","earthquake",NA,14,NA,4,"reviewed","us","us","western Xizang"
"164418","1989-07-13T12:53:05.540Z",35.696,80.691,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0003x9t","2014-11-07T00:44:32.974Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,3,"reviewed","us","us","Xinjiang-Xizang border region"
"165251","1989-04-27T19:37:37.910Z",33.585,80.645,33,4.7,"mb",NA,NA,NA,1.4,"us","usp0003ugj","2014-11-07T00:44:02.512Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"165342","1989-04-19T16:40:28.380Z",30.133,90.046,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0003u4w","2014-11-07T00:44:00.761Z","eastern Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","eastern Xizang"
"165466","1989-04-09T02:31:36.170Z",29.177,90.077,10,5.2,"mw",NA,NA,NA,1,"us","usp0003trs","2016-11-09T22:15:54.132Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Xizang"
"165683","1989-03-17T04:02:07.760Z",35.628,80.532,34.2,4.8,"mb",NA,NA,NA,1.5,"us","usp0003t00","2014-11-07T00:43:49.494Z","Xinjiang-Xizang border region","earthquake",NA,16,NA,8,"reviewed","us","us","Xinjiang-Xizang border region"
"165941","1989-02-21T14:09:42.540Z",35.597,80.592,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0003s56","2014-11-07T00:43:37.580Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,8,"reviewed","us","us","Xinjiang-Xizang border region"
"165946","1989-02-20T11:16:40.090Z",31.228,97.959,33,4.5,"mb",NA,NA,NA,1.4,"us","usp0003s3m","2014-11-07T00:43:37.477Z","eastern Xizang","earthquake",NA,NA,NA,6,"reviewed","us","us","eastern Xizang"
"166171","1989-02-03T17:49:58.630Z",30.231,89.958,10,5.4,"mw",NA,NA,NA,1.3,"us","usp0003rgu","2016-11-09T21:48:11.015Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","western Xizang"
"166333","1989-01-19T11:52:53.800Z",29.844,94.809,33,4.5,"mb",NA,NA,NA,1.4,"us","usp0003r03","2014-11-07T00:43:27.919Z","eastern Xizang-India border region","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang-India border region"
"166340","1989-01-18T19:30:03.730Z",32.495,93.839,33,4.5,"mb",NA,NA,NA,0.9,"us","usp0003qz5","2014-11-07T00:43:27.813Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,4,"reviewed","us","us","Xizang-Qinghai border region"
"166344","1989-01-18T15:45:39.410Z",32.565,93.82,33,4.5,"mb",NA,NA,NA,1.4,"us","usp0003qyy","2014-11-07T00:43:27.477Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,3,"reviewed","us","us","Xizang-Qinghai border region"
"166824","1988-12-07T09:06:40.250Z",31.694,83.504,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0003pms","2014-11-07T00:43:16.178Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"167090","1988-11-14T09:03:11.420Z",30.161,82.137,101.2,4.5,"mb",NA,NA,NA,1.1,"us","usp0003nut","2014-11-07T00:43:06.263Z","western Xizang","earthquake",NA,17.5,NA,4,"reviewed","us","us","western Xizang"
"167211","1988-11-04T04:35:38.750Z",34.711,80.747,33,4.8,"mb",NA,NA,NA,0.5,"us","usp0003nh8","2014-11-07T00:43:03.890Z","western Xizang","earthquake",NA,NA,NA,9,"reviewed","us","us","western Xizang"
"167340","1988-10-23T03:41:23.150Z",32.579,93.803,33,4.8,"mb",NA,NA,NA,1.1,"us","usp0003n3q","2014-11-07T00:42:59.147Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,26,"reviewed","us","us","Xizang-Qinghai border region"
"167380","1988-10-19T14:19:30.270Z",30.042,94.864,33,4.8,"mb",NA,NA,NA,1.2,"us","usp0003mz3","2014-11-07T00:42:58.664Z","eastern Xizang","earthquake",NA,NA,NA,20,"reviewed","us","us","eastern Xizang"
"167616","1988-09-23T04:23:40.250Z",32.595,79.785,33,4.7,"ms",NA,NA,NA,1.3,"us","usp0003m6t","2014-11-07T00:42:50.290Z","Kashmir-Xizang border region","earthquake",NA,NA,NA,1,"reviewed","us","us","Kashmir-Xizang border region"
"167633","1988-09-21T13:51:14.770Z",28.715,85.568,53.8,4.7,"mb",NA,NA,NA,1.2,"us","usp0003m54","2014-11-07T00:42:50.070Z","Xizang-Nepal border region","earthquake",NA,12,NA,10,"reviewed","us","us","Xizang-Nepal border region"
"167811","1988-09-03T12:52:47.490Z",29.967,97.313,33,4.9,"mw",NA,NA,NA,1.1,"us","usp0003kmz","2016-11-09T23:23:46.450Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Xizang"
"168125","1988-08-07T19:24:41.160Z",33.346,89.583,33,4.6,"mb",NA,NA,NA,1.1,"us","usp0003jrj","2014-11-07T00:42:38.762Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"168525","1988-07-05T07:36:26.940Z",28.137,91.252,60.9,4.9,"mb",NA,NA,NA,0.9,"us","usp0003hkn","2014-11-07T00:42:28.558Z","eastern Xizang","earthquake",NA,6.5,NA,29,"reviewed","us","us","eastern Xizang"
"168561","1988-06-30T12:31:40.370Z",33.433,89.49,35.6,4.6,"mb",NA,NA,NA,1.5,"us","usp0003hfn","2014-11-07T00:42:22.895Z","western Xizang","earthquake",NA,15.3,NA,4,"reviewed","us","us","western Xizang"
"168810","1988-06-06T17:28:45.380Z",29.055,94.79,27.6,4.7,"mb",NA,NA,NA,1.1,"us","usp0003gsp","2014-11-07T00:42:17.903Z","eastern Xizang-India border region","earthquake",NA,8.4,NA,5,"reviewed","us","us","eastern Xizang-India border region"
"168882","1988-05-30T18:00:59.620Z",33.435,88.462,53.1,4.9,"mb",NA,NA,NA,0.9,"us","usp0003ghw","2014-11-07T00:42:12.065Z","western Xizang","earthquake",NA,15.6,NA,8,"reviewed","us","us","western Xizang"
"169078","1988-05-10T20:51:40.130Z",29.05,94.767,25.9,4.9,"mb",NA,NA,NA,0.9,"us","usp0003fus","2014-11-07T00:42:07.990Z","eastern Xizang-India border region","earthquake",NA,NA,NA,44,"reviewed","us","us","eastern Xizang-India border region"
"169348","1988-04-12T16:43:16.960Z",34.634,79.555,46.5,4.5,"mb",NA,NA,NA,1.2,"us","usp0003ez5","2014-11-07T00:41:57.134Z","Kashmir-Xizang border region","earthquake",NA,12.9,NA,11,"reviewed","us","us","Kashmir-Xizang border region"
"169386","1988-04-09T12:57:55.860Z",29.779,86.909,33,4.5,"mb",NA,NA,NA,1.1,"us","usp0003ev2","2014-11-07T00:41:56.705Z","western Xizang","earthquake",NA,NA,NA,7,"reviewed","us","us","western Xizang"
"169702","1988-03-14T07:29:54.090Z",35.747,80.699,33,4.8,"mb",NA,NA,NA,1.5,"us","usp0003dy6","2014-11-07T00:41:48.169Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,10,"reviewed","us","us","Xinjiang-Xizang border region"
"170035","1988-02-16T01:02:30.410Z",30.019,94.836,33,4.7,"mb",NA,NA,NA,1.4,"us","usp0003d1y","2014-11-07T00:41:39.806Z","eastern Xizang","earthquake",NA,NA,NA,1,"reviewed","us","us","eastern Xizang"
"170073","1988-02-12T01:41:15.160Z",30.515,82.887,33,4.6,"mb",NA,NA,NA,1,"us","usp0003cys","2014-11-07T00:41:39.282Z","western Xizang","earthquake",NA,NA,NA,5,"reviewed","us","us","western Xizang"
"170306","1988-01-25T01:12:21.920Z",30.183,94.892,33,5.3,"mw",NA,NA,NA,1,"us","usp0003ccb","2016-11-09T21:44:52.271Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","hrv","eastern Xizang"
"170490","1988-01-10T06:31:42.210Z",29.868,90.482,10,4.8,"mb",NA,NA,NA,1.4,"us","usp0003by9","2014-11-07T00:41:30.237Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
"170569","1988-01-01T14:27:48.970Z",30.123,94.808,33,4.5,"mb",NA,NA,NA,1.4,"us","usp0003bqk","2014-11-07T00:41:27.253Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
"170656","1987-12-22T18:22:10.580Z",29.826,95.308,33,4.7,"mb",NA,NA,NA,1.2,"us","usp0003bg1","2014-11-07T00:41:24.769Z","eastern Xizang-India border region","earthquake",NA,NA,NA,14,"reviewed","us","us","eastern Xizang-India border region"
"170760","1987-12-12T05:48:58.140Z",29.783,90.365,33,4.8,"mb",NA,NA,NA,1.2,"us","usp0003b7a","2014-11-07T00:41:22.963Z","eastern Xizang","earthquake",NA,NA,NA,4,"reviewed","us","us","eastern Xizang"
"170981","1987-11-23T12:49:28.440Z",30.259,93.571,33,4.9,"mb",NA,NA,NA,1.1,"us","usp0003ad0","2014-11-07T00:41:14.886Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
"171161","1987-11-03T18:24:49.710Z",33.115,86.961,33,5,"mb",NA,NA,NA,1.3,"us","usp00039v6","2014-11-07T00:41:11.087Z","western Xizang","earthquake",NA,NA,NA,22,"reviewed","us","us","western Xizang"
"171453","1987-10-06T22:18:17.500Z",29.856,90.484,10,5,"mb",NA,NA,NA,1.1,"us","usp000391p","2014-11-07T00:41:03.851Z","eastern Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","eastern Xizang"
"171540","1987-09-29T21:12:28.800Z",29.819,90.435,33,4.5,"mb",NA,NA,NA,1.2,"us","usp00038uf","2014-11-07T00:40:58.660Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
"171542","1987-09-29T17:30:28.450Z",29.853,90.437,33,4.7,"mb",NA,NA,NA,1.3,"us","usp00038ua","2014-11-07T00:40:58.630Z","eastern Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","eastern Xizang"
