"","t","pd","Country","Mag"
"2049",49,0.299200080401786,"mac",6.5
"2050",50,0.304266522505994,"mac",6.5
"2051",51,0.309296336701327,"mac",6.5
"2052",52,0.314289787789725,"mac",6.5
"2053",53,0.319247138658743,"mac",6.5
"2054",54,0.324168650295383,"mac",6.5
"2055",55,0.329054581799842,"mac",6.5
"2056",56,0.333905190399147,"mac",6.5
"2057",57,0.338720731460697,"mac",6.5
"2058",58,0.343501458505712,"mac",6.5
"2059",59,0.348247623222576,"mac",6.5
"2060",60,0.352959475480088,"mac",6.5
"2061",61,0.357637263340617,"mac",6.5
"2062",62,0.362281233073164,"mac",6.5
"2063",63,0.366891629166323,"mac",6.5
"2064",64,0.371468694341156,"mac",6.5
"2065",65,0.376012669563968,"mac",6.5
"2066",66,0.380523794058997,"mac",6.5
"2067",67,0.385002305321004,"mac",6.5
"2068",68,0.389448439127782,"mac",6.5
"2069",69,0.393862429552562,"mac",6.5
"2070",70,0.398244508976341,"mac",6.5
"2071",71,0.402594908100114,"mac",6.5
"2072",72,0.406913855957022,"mac",6.5
"2073",73,0.411201579924406,"mac",6.5
"2074",74,0.41545830573578,"mac",6.5
"2075",75,0.419684257492714,"mac",6.5
"2076",76,0.423879657676634,"mac",6.5
"2077",77,0.428044727160534,"mac",6.5
"2078",78,0.432179685220602,"mac",6.5
"2079",79,0.436284749547768,"mac",6.5
"2080",80,0.44036013625916,"mac",6.5
"2081",1,0.00061732873362208,"mac",7
"2082",2,0.00123427637247875,"mac",7
"2083",3,0.00185084315183082,"mac",7
"2084",4,0.00246702930679377,"mac",7
"2085",5,0.00308283507233809,"mac",7
"2086",6,0.00369826068328893,"mac",7
"2087",7,0.00431330637432681,"mac",7
"2088",8,0.00492797237998699,"mac",7
"2089",9,0.00554225893466043,"mac",7
"2090",10,0.00615616627259286,"mac",7
"2091",11,0.0067696946278859,"mac",7
"2092",12,0.00738284423449631,"mac",7
"2093",13,0.0079956153262366,"mac",7
"2094",14,0.00860800813677476,"mac",7
"2095",15,0.00922002289963464,"mac",7
"2096",16,0.00983165984819612,"mac",7
"2097",17,0.0104429192156946,"mac",7
"2098",18,0.0110538012352219,"mac",7
"2099",19,0.0116643061397258,"mac",7
"2100",20,0.01227443416201,"mac",7
"2101",21,0.0128841855347349,"mac",7
"2102",22,0.0134935604904171,"mac",7
"2103",23,0.0141025592614294,"mac",7
"2104",24,0.0147111820800018,"mac",7
"2105",25,0.0153194291782203,"mac",7
"2106",26,0.015927300788028,"mac",7
"2107",27,0.0165347971412245,"mac",7
"2108",28,0.0171419184694667,"mac",7
"2109",29,0.0177486650042681,"mac",7
"2110",30,0.0183550369769996,"mac",7
"2111",31,0.018961034618889,"mac",7
"2112",32,0.0195666581610217,"mac",7
"2113",33,0.0201719078343399,"mac",7
"2114",34,0.0207767838696439,"mac",7
"2115",35,0.0213812864975909,"mac",7
"2116",36,0.0219854159486962,"mac",7
"2117",37,0.0225891724533325,"mac",7
"2118",38,0.0231925562417303,"mac",7
"2119",39,0.0237955675439782,"mac",7
"2120",40,0.0243982065900225,"mac",7
"2121",41,0.0250004736096676,"mac",7
"2122",42,0.0256023688325763,"mac",7
"2123",43,0.0262038924882692,"mac",7
"2124",44,0.0268050448061254,"mac",7
"2125",45,0.0274058260153827,"mac",7
"2126",46,0.0280062363451368,"mac",7
"2127",47,0.0286062760243424,"mac",7
"2128",48,0.0292059452818126,"mac",7
"2129",49,0.0298052443462197,"mac",7
"2130",50,0.0304041734460941,"mac",7
"2131",51,0.0310027328098259,"mac",7
"2132",52,0.0316009226656636,"mac",7
"2133",53,0.0321987432417151,"mac",7
"2134",54,0.0327961947659475,"mac",7
"2135",55,0.0333932774661871,"mac",7
"2136",56,0.0339899915701195,"mac",7
"2137",57,0.0345863373052897,"mac",7
"2138",58,0.0351823148991025,"mac",7
"2139",59,0.035777924578822,"mac",7
"2140",60,0.0363731665715721,"mac",7
"2141",61,0.0369680411043367,"mac",7
"2142",62,0.0375625484039593,"mac",7
"2143",63,0.0381566886971435,"mac",7
"2144",64,0.038750462210453,"mac",7
"2145",65,0.0393438691703114,"mac",7
"2146",66,0.0399369098030027,"mac",7
"2147",67,0.0405295843346712,"mac",7
"2148",68,0.0411218929913217,"mac",7
"2149",69,0.0417138359988194,"mac",7
"2150",70,0.0423054135828898,"mac",7
"2151",71,0.0428966259691193,"mac",7
"2152",72,0.0434874733829551,"mac",7
"2153",73,0.0440779560497052,"mac",7
"2154",74,0.0446680741945384,"mac",7
"2155",75,0.0452578280424847,"mac",7
"2156",76,0.0458472178184348,"mac",7
"2157",77,0.0464362437471408,"mac",7
"2158",78,0.0470249060532163,"mac",7
"2159",79,0.0476132049611359,"mac",7
"2160",80,0.0482011406952355,"mac",7
"2161",1,0.756739617761214,"mexico",6
"2162",2,0.94082438643304,"mexico",6
"2163",3,0.985604917624487,"mexico",6
"2164",4,0.996498246758974,"mexico",6
"2165",5,0.999148162168082,"mexico",6
"2166",6,0.999792781603402,"mexico",6
"2167",7,0.999949591973637,"mexico",6
"2168",8,0.999987737724239,"mexico",6
"2169",9,0.999997017074111,"mexico",6
"2170",10,0.999999274372308,"mexico",6
"2171",11,0.99999982348353,"mexico",6
"2172",12,0.999999957060536,"mexico",6
"2173",13,0.99999998955453,"mexico",6
"2174",14,0.999999997459031,"mexico",6
"2175",15,0.999999999381883,"mexico",6
"2176",16,0.999999999849637,"mexico",6
"2177",17,0.999999999963423,"mexico",6
"2178",18,0.999999999991102,"mexico",6
"2179",19,0.999999999997836,"mexico",6
"2180",20,0.999999999999473,"mexico",6
"2181",21,0.999999999999872,"mexico",6
"2182",22,0.999999999999969,"mexico",6
"2183",23,0.999999999999992,"mexico",6
"2184",24,0.999999999999998,"mexico",6
"2185",25,1,"mexico",6
"2186",26,1,"mexico",6
"2187",27,1,"mexico",6
"2188",28,1,"mexico",6
"2189",29,1,"mexico",6
"2190",30,1,"mexico",6
"2191",31,1,"mexico",6
"2192",32,1,"mexico",6
"2193",33,1,"mexico",6
"2194",34,1,"mexico",6
"2195",35,1,"mexico",6
"2196",36,1,"mexico",6
"2197",37,1,"mexico",6
"2198",38,1,"mexico",6
"2199",39,1,"mexico",6
"2200",40,1,"mexico",6
"2201",41,1,"mexico",6
"2202",42,1,"mexico",6
"2203",43,1,"mexico",6
"2204",44,1,"mexico",6
"2205",45,1,"mexico",6
"2206",46,1,"mexico",6
"2207",47,1,"mexico",6
"2208",48,1,"mexico",6
"2209",49,1,"mexico",6
"2210",50,1,"mexico",6
"2211",51,1,"mexico",6
"2212",52,1,"mexico",6
"2213",53,1,"mexico",6
"2214",54,1,"mexico",6
"2215",55,1,"mexico",6
"2216",56,1,"mexico",6
"2217",57,1,"mexico",6
"2218",58,1,"mexico",6
"2219",59,1,"mexico",6
"2220",60,1,"mexico",6
"2221",61,1,"mexico",6
"2222",62,1,"mexico",6
"2223",63,1,"mexico",6
"2224",64,1,"mexico",6
"2225",65,1,"mexico",6
"2226",66,1,"mexico",6
"2227",67,1,"mexico",6
"2228",68,1,"mexico",6
"2229",69,1,"mexico",6
"2230",70,1,"mexico",6
"2231",71,1,"mexico",6
"2232",72,1,"mexico",6
"2233",73,1,"mexico",6
"2234",74,1,"mexico",6
"2235",75,1,"mexico",6
"2236",76,1,"mexico",6
"2237",77,1,"mexico",6
"2238",78,1,"mexico",6
"2239",79,1,"mexico",6
"2240",80,1,"mexico",6
"2241",1,0.155337864298886,"mexico",6.5
"2242",2,0.286545876512832,"mexico",6.5
"2243",3,0.397372316330562,"mexico",6.5
"2244",4,0.490983213679157,"mexico",6.5
"2245",5,0.570052794158519,"mexico",6.5
"2246",6,0.636839874875208,"mexico",6.5
"2247",7,0.693252393110609,"mexico",6.5
"2248",8,0.740901911243601,"mexico",6.5
"2249",9,0.781149654994943,"mexico",6.5
"2250",10,0.815145400189103,"mexico",6.5
"2251",11,0.843860318929553,"mexico",6.5
"2252",12,0.868114723519345,"mexico",6.5
"2253",13,0.888601500700318,"mexico",6.5
"2254",14,0.905905905667632,"mexico",6.5
"2255",15,0.92052228132436,"mexico",6.5
"2256",16,0.932868180402781,"mexico",6.5
"2257",17,0.943296293885511,"mexico",6.5
"2258",18,0.952104526491168,"mexico",6.5
"2259",19,0.959544507055614,"mexico",6.5
"2260",20,0.965828776928753,"mexico",6.5
"2261",21,0.971136861741121,"mexico",6.5
"2262",22,0.975620399995219,"mexico",6.5
"2263",23,0.979407474992423,"mexico",6.5
"2264",24,0.982606273847621,"mexico",6.5
"2265",25,0.985308178120331,"mexico",6.5
"2266",26,0.987590374353779,"mexico",6.5
"2267",27,0.989518059098412,"mexico",6.5
"2268",28,0.991146301411771,"mexico",6.5
"2269",29,0.992521616041613,"mexico",6.5
"2270",30,0.993683292234116,"mexico",6.5
"2271",31,0.994664516127868,"mexico",6.5
"2272",32,0.995493318797567,"mexico",6.5
"2273",33,0.996193377030628,"mexico",6.5
"2274",34,0.996784689712882,"mexico",6.5
"2275",35,0.997284149145941,"mexico",6.5
"2276",36,0.997706023617365,"mexico",6.5
"2277",37,0.998062365009395,"mexico",6.5
"2278",38,0.998363353090627,"mexico",6.5
"2279",39,0.99861758632614,"mexico",6.5
"2280",40,0.998832327513815,"mexico",6.5
"2281",41,0.99901371126402,"mexico",6.5
"2282",42,0.999166919249849,"mexico",6.5
"2283",43,0.999296328234366,"mexico",6.5
"2284",44,0.999405635103607,"mexico",6.5
"2285",45,0.999497962477227,"mexico",6.5
"2286",46,0.999575947913812,"mexico",6.5
"2287",47,0.999641819259232,"mexico",6.5
"2288",48,0.999697458290536,"mexico",6.5
"2289",49,0.999744454473546,"mexico",6.5
"2290",50,0.999784150369856,"mexico",6.5
"2291",51,0.999817679990412,"mexico",6.5
"2292",52,0.999846001191321,"mexico",6.5
"2293",53,0.999869923037365,"mexico",6.5
"2294",54,0.999890128914936,"mexico",6.5
"2295",55,0.999907196054638,"mexico",6.5
"2296",56,0.999921612021309,"mexico",6.5
"2297",57,0.999933788642505,"mexico",6.5
"2298",58,0.999944073773371,"mexico",6.5
"2299",59,0.999952761233974,"mexico",6.5
"2300",60,0.999960099203,"mexico",6.5
"2301",61,0.99996629730759,"mexico",6.5
"2302",62,0.99997153261185,"mexico",6.5
"2303",63,0.999975954675128,"mexico",6.5
"2304",64,0.99997968982454,"mexico",6.5
"2305",65,0.999982844763819,"mexico",6.5
"2306",66,0.999985509621569,"mexico",6.5
"2307",67,0.999987760526007,"mexico",6.5
"2308",68,0.999989661779758,"mexico",6.5
"2309",69,0.999991267696811,"mexico",6.5
"2310",70,0.999992624154138,"mexico",6.5
"2311",71,0.999993769902282,"mexico",6.5
"2312",72,0.999994737672356,"mexico",6.5
"2313",73,0.999995555111093,"mexico",6.5
"2314",74,0.999996245570643,"mexico",6.5
"2315",75,0.999996828775681,"mexico",6.5
"2316",76,0.999997321386894,"mexico",6.5
"2317",77,0.999997737476933,"mexico",6.5
"2318",78,0.999998088932434,"mexico",6.5
"2319",79,0.999998385793588,"mexico",6.5
"2320",80,0.999998636540965,"mexico",6.5
"2321",1,0.0199588896209665,"mexico",7
"2322",2,0.039519421967031,"mexico",7
"2323",3,0.0586895478070731,"mexico",7
"2324",4,0.0774770592214538,"mexico",7
"2325",5,0.0958895927692621,"mexico",7
"2326",6,0.113934632592347,"mexico",7
"2327",7,0.131619513457398,"mexico",7
"2328",8,0.148951423737303,"mexico",7
"2329",9,0.165937408333011,"mexico",7
"2330",10,0.182584371537069,"mexico",7
"2331",11,0.198899079840014,"mexico",7
"2332",12,0.214888164680742,"mexico",7
"2333",13,0.230558125141993,"mexico",7
"2334",14,0.245915330592034,"mexico",7
"2335",15,0.26096602327361,"mexico",7
"2336",16,0.275716320841236,"mexico",7
"2337",17,0.290172218847833,"mexico",7
"2338",18,0.304339593181745,"mexico",7
"2339",19,0.318224202455107,"mexico",7
"2340",20,0.331831690344552,"mexico",7
"2341",21,0.345167587885193,"mexico",7
"2342",22,0.358237315718824,"mexico",7
"2343",23,0.371046186297247,"mexico",7
"2344",24,0.383599406041626,"mexico",7
"2345",25,0.395902077458739,"mexico",7
"2346",26,0.407959201214995,"mexico",7
"2347",27,0.419775678169054,"mexico",7
"2348",28,0.431356311363878,"mexico",7
"2349",29,0.442705807979026,"mexico",7
"2350",30,0.453828781243978,"mexico",7
"2351",31,0.464729752313278,"mexico",7
"2352",32,0.475413152104245,"mexico",7
"2353",33,0.485883323098007,"mexico",7
"2354",34,0.496144521104592,"mexico",7
"2355",35,0.506200916992785,"mexico",7
"2356",36,0.51605659838546,"mexico",7
"2357",37,0.52571557132108,"mexico",7
"2358",38,0.535181761882025,"mexico",7
"2359",39,0.544459017790434,"mexico",7
"2360",40,0.553551109972181,"mexico",7
"2361",41,0.56246173408965,"mexico",7
"2362",42,0.571194512043903,"mexico",7
"2363",43,0.579752993446884,"mexico",7
"2364",44,0.588140657064219,"mexico",7
"2365",45,0.596360912229238,"mexico",7
"2366",46,0.604417100228762,"mexico",7
"2367",47,0.612312495661238,"mexico",7
"2368",48,0.620050307767763,"mexico",7
"2369",49,0.627633681736547,"mexico",7
"2370",50,0.635065699981333,"mexico",7
"2371",51,0.64234938339431,"mexico",7
"2372",52,0.649487692574014,"mexico",7
"2373",53,0.656483529028719,"mexico",7
"2374",54,0.663339736355819,"mexico",7
"2375",55,0.670059101397659,"mexico",7
"2376",56,0.676644355374305,"mexico",7
"2377",57,0.683098174993706,"mexico",7
"2378",58,0.689423183539689,"mexico",7
"2379",59,0.695621951938252,"mexico",7
"2380",60,0.701696999802562,"mexico",7
"2381",61,0.707650796457105,"mexico",7
"2382",62,0.713485761941395,"mexico",7
"2383",63,0.719204267993642,"mexico",7
"2384",64,0.724808639014796,"mexico",7
"2385",65,0.730301153013343,"mexico",7
"2386",66,0.735684042531252,"mexico",7
"2387",67,0.74095949555143,"mexico",7
"2388",68,0.746129656387079,"mexico",7
"2389",69,0.751196626553286,"mexico",7
"2390",70,0.756162465621233,"mexico",7
"2391",71,0.761029192055347,"mexico",7
"2392",72,0.765798784033748,"mexico",7
"2393",73,0.770473180252315,"mexico",7
"2394",74,0.77505428071271,"mexico",7
"2395",75,0.779543947494674,"mexico",7
"2396",76,0.783944005512902,"mexico",7
"2397",77,0.788256243258818,"mexico",7
"2398",78,0.792482413527544,"mexico",7
"2399",79,0.796624234130357,"mexico",7
"2400",80,0.800683388592929,"mexico",7
"2401",1,0.00646771240647459,"nepal",6
"2402",2,0.0128935935091764,"nepal",6
"2403",3,0.0192779138609477,"nepal",6
"2404",4,0.0256209422647729,"nepal",6
"2405",5,0.031922945785096,"nepal",6
"2406",6,0.0381841897590652,"nepal",6
"2407",7,0.0444049378077039,"nepal",6
"2408",8,0.0505854518470109,"nepal",6
"2409",9,0.0567259920989875,"nepal",6
"2410",10,0.062826817102594,"nepal",6
"2411",11,0.0688881837246348,"nepal",6
"2412",12,0.0749103471705741,"nepal",6
"2413",13,0.0808935609952803,"nepal",6
"2414",14,0.0868380771137018,"nepal",6
"2415",15,0.0927441458114737,"nepal",6
"2416",16,0.0986120157554556,"nepal",6
"2417",17,0.104441934004201,"nepal",6
"2418",18,0.110234146018361,"nepal",6
"2419",19,0.115988895671015,"nepal",6
"2420",20,0.121706425257945,"nepal",6
"2421",21,0.127386975507831,"nepal",6
"2422",22,0.133030785592391,"nepal",6
"2423",23,0.138638093136446,"nepal",6
"2424",24,0.144209134227932,"nepal",6
"2425",25,0.149744143427834,"nepal",6
"2426",26,0.155243353780063,"nepal",6
"2427",27,0.160706996821272,"nepal",6
"2428",28,0.166135302590598,"nepal",6
"2429",29,0.171528499639354,"nepal",6
"2430",30,0.176886815040648,"nepal",6
"2431",31,0.182210474398942,"nepal",6
"2432",32,0.187499701859557,"nepal",6
"2433",33,0.192754720118104,"nepal",6
"2434",34,0.197975750429864,"nepal",6
"2435",35,0.203163012619103,"nepal",6
"2436",36,0.208316725088324,"nepal",6
"2437",37,0.213437104827469,"nepal",6
"2438",38,0.218524367423049,"nepal",6
"2439",39,0.223578727067224,"nepal",6
"2440",40,0.228600396566822,"nepal",6
"2441",41,0.233589587352297,"nepal",6
"2442",42,0.23854650948663,"nepal",6
"2443",43,0.243471371674176,"nepal",6
"2444",44,0.248364381269452,"nepal",6
"2445",45,0.253225744285864,"nepal",6
"2446",46,0.258055665404383,"nepal",6
"2447",47,0.26285434798216,"nepal",6
"2448",48,0.267621994061095,"nepal",6
"2449",49,0.272358804376335,"nepal",6
"2450",50,0.277064978364732,"nepal",6
"2451",51,0.281740714173238,"nepal",6
"2452",52,0.286386208667245,"nepal",6
"2453",53,0.291001657438879,"nepal",6
"2454",54,0.295587254815232,"nepal",6
"2455",55,0.300143193866542,"nepal",6
"2456",56,0.304669666414327,"nepal",6
"2457",57,0.309166863039457,"nepal",6
"2458",58,0.313634973090181,"nepal",6
"2459",59,0.318074184690096,"nepal",6
"2460",60,0.322484684746071,"nepal",6
"2461",61,0.326866658956115,"nepal",6
"2462",62,0.331220291817197,"nepal",6
"2463",63,0.335545766633009,"nepal",6
"2464",64,0.339843265521691,"nepal",6
"2465",65,0.344112969423494,"nepal",6
"2466",66,0.3483550581084,"nepal",6
"2467",67,0.352569710183689,"nepal",6
"2468",68,0.356757103101461,"nepal",6
"2469",69,0.360917413166108,"nepal",6
"2470",70,0.365050815541736,"nepal",6
"2471",71,0.369157484259537,"nepal",6
"2472",72,0.373237592225124,"nepal",6
"2473",73,0.377291311225801,"nepal",6
"2474",74,0.381318811937806,"nepal",6
"2475",75,0.385320263933488,"nepal",6
"2476",76,0.389295835688454,"nepal",6
"2477",77,0.393245694588657,"nepal",6
"2478",78,0.397170006937448,"nepal",6
"2479",79,0.401068937962574,"nepal",6
"2480",80,0.404942651823136,"nepal",6
"2481",1,0.00082432818461442,"nepal",6.5
"2482",2,0.0016479768522728,"nepal",6.5
"2483",3,0.0024709465631203,"nepal",6.5
"2484",4,0.00329323787683999,"nepal",6.5
"2485",5,0.00411485135265388,"nepal",6.5
"2486",6,0.00493578754932278,"nepal",6.5
"2487",7,0.00575604702514698,"nepal",6.5
"2488",8,0.0065756303379666,"nepal",6.5
"2489",9,0.00739453804516177,"nepal",6.5
"2490",10,0.00821277070365334,"nepal",6.5
"2491",11,0.00903032886990296,"nepal",6.5
"2492",12,0.00984721309991354,"nepal",6.5
"2493",13,0.0106634239492297,"nepal",6.5
"2494",14,0.0114789619729383,"nepal",6.5
"2495",15,0.0122938277256682,"nepal",6.5
"2496",16,0.0131080217615915,"nepal",6.5
"2497",17,0.0139215446344233,"nepal",6.5
"2498",18,0.0147343968974222,"nepal",6.5
"2499",19,0.0155465791033907,"nepal",6.5
"2500",20,0.0163580918046758,"nepal",6.5
"2501",21,0.0171689355531691,"nepal",6.5
"2502",22,0.0179791109003072,"nepal",6.5
"2503",23,0.0187886183970722,"nepal",6.5
"2504",24,0.0195974585939919,"nepal",6.5
"2505",25,0.0204056320411404,"nepal",6.5
"2506",26,0.0212131392881385,"nepal",6.5
"2507",27,0.0220199808841535,"nepal",6.5
"2508",28,0.0228261573779004,"nepal",6.5
"2509",29,0.0236316693176417,"nepal",6.5
"2510",30,0.0244365172511881,"nepal",6.5
"2511",31,0.0252407017258985,"nepal",6.5
"2512",32,0.0260442232886808,"nepal",6.5
"2513",33,0.026847082485992,"nepal",6.5
"2514",34,0.0276492798638385,"nepal",6.5
"2515",35,0.0284508159677768,"nepal",6.5
"2516",36,0.0292516913429136,"nepal",6.5
"2517",37,0.0300519065339064,"nepal",6.5
"2518",38,0.0308514620849636,"nepal",6.5
"2519",39,0.0316503585398448,"nepal",6.5
"2520",40,0.0324485964418616,"nepal",6.5
"2521",41,0.0332461763338777,"nepal",6.5
"2522",42,0.0340430987583095,"nepal",6.5
"2523",43,0.0348393642571257,"nepal",6.5
"2524",44,0.035634973371849,"nepal",6.5
"2525",45,0.0364299266435549,"nepal",6.5
"2526",46,0.0372242246128736,"nepal",6.5
"2527",47,0.0380178678199892,"nepal",6.5
"2528",48,0.0388108568046406,"nepal",6.5
"2529",49,0.0396031921061218,"nepal",6.5
"2530",50,0.0403948742632825,"nepal",6.5
"2531",51,0.0411859038145277,"nepal",6.5
"2532",52,0.0419762812978189,"nepal",6.5
"2533",53,0.0427660072506743,"nepal",6.5
"2534",54,0.0435550822101685,"nepal",6.5
"2535",55,0.0443435067129339,"nepal",6.5
"2536",56,0.0451312812951601,"nepal",6.5
"2537",57,0.0459184064925952,"nepal",6.5
"2538",58,0.0467048828405451,"nepal",6.5
"2539",59,0.0474907108738749,"nepal",6.5
"2540",60,0.0482758911270086,"nepal",6.5
"2541",61,0.0490604241339296,"nepal",6.5
"2542",62,0.0498443104281813,"nepal",6.5
"2543",63,0.0506275505428671,"nepal",6.5
"2544",64,0.0514101450106509,"nepal",6.5
"2545",65,0.0521920943637579,"nepal",6.5
"2546",66,0.0529733991339743,"nepal",6.5
"2547",67,0.0537540598526477,"nepal",6.5
"2548",68,0.054534077050688,"nepal",6.5
"2549",69,0.0553134512585676,"nepal",6.5
"2550",70,0.0560921830063212,"nepal",6.5
"2551",71,0.056870272823547,"nepal",6.5
"2552",72,0.0576477212394062,"nepal",6.5
"2553",73,0.0584245287826242,"nepal",6.5
"2554",74,0.0592006959814902,"nepal",6.5
"2555",75,0.0599762233638583,"nepal",6.5
"2556",76,0.0607511114571472,"nepal",6.5
"2557",77,0.0615253607883407,"nepal",6.5
