"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"208842","1978-01-11T03:57:45.400Z",37.482,28.828,7,4.5,"mb",NA,NA,NA,NA,"us","usp0000sew","2014-11-06T23:21:46.356Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"208873","1978-01-07T16:48:43.600Z",40.051,42.329,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000sd6","2014-11-06T23:21:46.282Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"209066","1977-12-16T07:37:30.100Z",38.436,27.216,34,5.3,"mb",NA,NA,NA,NA,"us","usp0000s3j","2015-05-13T18:53:14.000Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"209115","1977-12-11T22:48:33.700Z",37.226,35.998,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000s0z","2014-11-06T23:21:45.919Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"209133","1977-12-09T15:53:36.700Z",38.348,27.193,19,4.6,"mb",NA,NA,NA,NA,"us","usp0000rzz","2017-04-26T17:31:18.989Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"209506","1977-11-03T19:46:15.000Z",39.283,43.498,33,5.1,"mb",NA,NA,NA,NA,"us","usp0000rc1","2014-11-06T23:21:45.068Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"209573","1977-10-27T22:43:32.500Z",37.957,27.882,24,4.7,"ms",NA,NA,NA,NA,"us","usp0000r8k","2014-11-06T23:21:44.962Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"209666","1977-10-19T14:14:18.400Z",39.067,29.909,33,4.8,"mb",NA,NA,NA,NA,"us","usp0000r4a","2014-11-06T23:21:44.726Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"209837","1977-10-05T05:34:46.800Z",40.963,33.411,33,5.8,"ms",NA,NA,NA,NA,"us","usp0000qwy","2017-04-26T17:31:04.278Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"210008","1977-09-15T15:19:45.100Z",39.132,43.904,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000qnq","2014-11-06T23:21:44.163Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"210730","1977-07-08T18:59:42.200Z",39.508,41.237,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000pn3","2014-11-06T23:21:42.887Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"210771","1977-07-02T22:01:50.100Z",36.049,30.915,66,4.5,"mb",NA,NA,NA,NA,"us","usp0000pk7","2014-11-06T23:21:42.826Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"211074","1977-06-01T12:54:49.200Z",36.243,31.344,67,5.7,"mb",NA,NA,NA,NA,"us","usp0000p46","2016-11-09T22:39:22.732Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"211090","1977-05-30T18:06:55.200Z",38.912,44.271,36,4.6,"mb",NA,NA,NA,NA,"us","usp0000p3c","2014-11-06T23:21:42.173Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"211093","1977-05-30T03:42:56.000Z",39.053,44.319,57,4.9,"mb",NA,NA,NA,NA,"us","usp0000p34","2014-11-06T23:21:42.159Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"211129","1977-05-26T09:50:24.600Z",38.96,44.38,41,4.8,"mb",NA,NA,NA,NA,"us","usp0000p1f","2014-11-06T23:21:42.107Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"211132","1977-05-26T01:35:13.800Z",38.934,44.38,37,5.4,"ms",NA,NA,NA,NA,"us","usp0000p1a","2017-04-13T21:50:28.936Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"211230","1977-05-14T21:43:38.100Z",38.774,40.019,10,4.7,"mb",NA,NA,NA,NA,"us","usp0000nwa","2017-04-13T21:50:27.884Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"211345","1977-05-02T18:55:01.800Z",39.569,44.008,42,4.7,"mb",NA,NA,NA,NA,"us","usp0000nqy","2014-11-06T23:21:41.640Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"211602","1977-04-11T16:23:01.900Z",36.932,30.685,93,4.6,"mb",NA,NA,NA,NA,"us","usp0000nbr","2014-11-06T23:21:40.823Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"211766","1977-03-26T05:04:35.200Z",39.332,43.424,21,5,"mb",NA,NA,NA,NA,"us","usp0000n4f","2014-11-06T23:21:40.475Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"211776","1977-03-25T02:39:58.200Z",38.562,40.024,21,5.2,"mb",NA,NA,NA,NA,"us","usp0000n3z","2017-04-13T21:50:21.587Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"211800","1977-03-23T11:55:53.400Z",39.659,28.547,23,4.6,"mb",NA,NA,NA,NA,"us","usp0000n2x","2014-11-06T23:21:40.404Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"212074","1977-02-24T20:47:21.300Z",38.737,27.72,43,5,"mb",NA,NA,NA,NA,"us","usp0000mqd","2014-11-06T23:21:39.980Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"212111","1977-02-21T13:02:31.000Z",39.911,40.031,33,4.6,"mb",NA,NA,NA,NA,"us","usp0000mnp","2017-04-13T21:50:14.050Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212145","1977-02-18T00:08:59.900Z",40.357,41.717,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000mkv","2014-11-06T23:21:39.888Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212233","1977-02-04T20:47:24.700Z",38.942,44.021,36,4.7,"mb",NA,NA,NA,NA,"us","usp0000mfg","2014-11-06T23:21:39.773Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212313","1977-01-25T23:54:18.100Z",39.361,28.128,23,4.6,"mb",NA,NA,NA,NA,"us","usp0000mbw","2014-11-06T23:21:39.517Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"212400","1977-01-17T05:19:23.700Z",39.172,43.518,33,5,"mb",NA,NA,NA,NA,"us","usp0000m77","2014-11-06T23:21:39.360Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212507","1977-01-02T19:37:25.200Z",39.239,43.569,34,4.9,"mb",NA,NA,NA,NA,"us","usp0000m1k","2014-11-06T23:21:39.204Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212516","1977-01-01T22:26:40.600Z",39.197,43.458,24,5,"mb",NA,NA,NA,NA,"us","usp0000m15","2014-11-06T23:21:39.192Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212583","1976-12-25T22:19:10.000Z",39.026,44.33,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000kxv","2014-11-06T23:21:38.989Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212711","1976-12-12T07:54:19.900Z",38.989,44.235,40,4.8,"mb",NA,NA,NA,NA,"us","usp0000kqw","2014-11-06T23:21:38.570Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212794","1976-12-04T04:10:32.900Z",39.28,43.574,22,4.8,"mb",NA,NA,NA,NA,"us","usp0000km8","2014-11-06T23:21:38.473Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212822","1976-11-30T11:45:03.500Z",39.226,44.215,33,4.6,"mb",NA,NA,NA,NA,"us","usp0000kjr","2014-11-06T23:21:38.438Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212841","1976-11-28T11:13:22.500Z",39.173,43.872,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000khs","2014-11-06T23:21:38.413Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212875","1976-11-25T09:49:26.900Z",39.026,44.29,34,5,"mb",NA,NA,NA,NA,"us","usp0000kfp","2014-11-06T23:21:38.361Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212882","1976-11-24T20:46:06.000Z",39.08,44.045,46,4.8,"mb",NA,NA,NA,NA,"us","usp0000kfb","2014-11-06T23:21:38.352Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212885","1976-11-24T15:11:05.400Z",39.019,44.181,40,5,"mb",NA,NA,NA,NA,"us","usp0000kf7","2014-11-06T23:21:38.349Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212886","1976-11-24T15:04:04.300Z",39.157,43.713,41,4.9,"mb",NA,NA,NA,NA,"us","usp0000kf6","2014-11-06T23:21:38.348Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212887","1976-11-24T14:11:19.600Z",39.685,43.738,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000kf4","2014-11-06T23:21:38.346Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212888","1976-11-24T13:18:07.100Z",39.071,43.667,33,4.8,"mb",NA,NA,NA,NA,"us","usp0000kf3","2014-11-06T23:21:38.345Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212889","1976-11-24T12:36:45.600Z",39.243,44.267,33,5.5,"mb",NA,NA,NA,NA,"us","usp0000kf2","2015-05-13T18:53:13.000Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212890","1976-11-24T12:30:40.600Z",39.121,43.925,33,5,"mb",NA,NA,NA,NA,"us","usp0000kf1","2014-11-06T23:21:38.344Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"212891","1976-11-24T12:22:18.800Z",39.121,44.029,36,7.3,"ms",NA,NA,NA,NA,"us","usp0000kf0","2017-04-26T17:30:18.430Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"212969","1976-11-13T11:54:48.100Z",38.61,26.718,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000kae","2014-11-06T23:21:38.204Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"212980","1976-11-12T09:55:33.400Z",38.574,26.711,6,4.7,"mb",NA,NA,NA,NA,"us","usp0000k9x","2014-11-06T23:21:38.192Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"213288","1976-10-08T17:11:54.100Z",38.477,40.583,23,4.8,"mb",NA,NA,NA,NA,"us","usp0000jtg","2014-11-06T23:21:37.662Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"213343","1976-10-02T10:06:01.100Z",39.528,40.023,40,4.7,"mb",NA,NA,NA,NA,"us","usp0000jqr","2014-11-06T23:21:37.590Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"213488","1976-09-15T03:36:40.300Z",40.493,27.482,10,4.5,"mb",NA,NA,NA,NA,"us","usp0000jdk","2014-11-06T23:21:37.201Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"213596","1976-09-05T22:07:34.900Z",38.298,40.853,22,5.1,"mb",NA,NA,NA,NA,"us","usp0000j88","2017-04-26T17:30:00.580Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"213714","1976-08-24T18:44:48.400Z",39.379,29.251,42,4.9,"mb",NA,NA,NA,NA,"us","usp0000j1c","2014-11-06T23:21:36.889Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"213726","1976-08-22T13:28:49.000Z",39.327,29.081,14,4.8,"mb",NA,NA,NA,NA,"us","usp0000j0b","2014-11-06T23:21:36.864Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"213772","1976-08-19T01:12:36.700Z",37.703,28.893,3,5,"mb",NA,NA,NA,NA,"us","usp0000hxy","2017-04-26T17:29:57.880Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214164","1976-07-15T20:24:08.800Z",37.556,36.051,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000hc8","2014-11-06T23:21:36.227Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"214166","1976-07-15T12:06:59.000Z",39.446,29.106,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000hc3","2014-11-06T23:21:36.223Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214507","1976-06-14T06:52:37.500Z",39.346,29.19,28,4.7,"mb",NA,NA,NA,NA,"us","usp0000gvg","2014-11-06T23:21:35.649Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214551","1976-06-09T10:02:33.400Z",39.322,29.046,16,4.5,"mb",NA,NA,NA,NA,"us","usp0000gt3","2014-11-06T23:21:35.598Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214629","1976-05-31T05:10:24.500Z",39.531,29.198,60,4.9,"mb",NA,NA,NA,NA,"us","usp0000gnq","2014-11-06T23:21:35.502Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214652","1976-05-28T23:02:20.200Z",39.314,29.101,8,4.5,"mb",NA,NA,NA,NA,"us","usp0000gkm","2014-11-06T23:21:35.452Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214678","1976-05-25T18:43:27.500Z",39.329,29.114,14,4.5,"mb",NA,NA,NA,NA,"us","usp0000ghr","2014-11-06T23:21:35.418Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214820","1976-05-10T23:54:11.700Z",39.29,29.023,39,4.5,"mb",NA,NA,NA,NA,"us","usp0000g92","2014-11-06T23:21:35.125Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214834","1976-05-08T23:25:08.000Z",39.363,29.109,36,4.8,"mb",NA,NA,NA,NA,"us","usp0000g7r","2014-11-06T23:21:35.067Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"214903","1976-04-29T23:23:15.700Z",40.977,42.874,11,4.8,"mb",NA,NA,NA,NA,"us","usp0000g3j","2014-11-06T23:21:34.975Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"214904","1976-04-29T22:18:09.100Z",40.888,42.855,44,5.5,"ms",NA,NA,NA,NA,"us","usp0000g3h","2017-04-26T17:29:23.521Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"214990","1976-04-20T04:57:17.800Z",40.759,42.086,31,4.5,"mb",NA,NA,NA,NA,"us","usp0000fyz","2014-11-06T23:21:34.876Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"215125","1976-04-02T16:58:07.600Z",39.807,43.609,46,4.6,"mb",NA,NA,NA,NA,"us","usp0000fr6","2017-04-13T21:49:22.459Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"215204","1976-03-25T11:55:39.400Z",41.131,43.005,18,4.8,"mb",NA,NA,NA,NA,"us","usp0000fm7","2017-04-13T21:49:21.509Z","Georgia-Turkey border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Georgia-Turkey border region"
"215413","1976-02-26T19:32:38.500Z",38.38,26.585,10,4.5,"mb",NA,NA,NA,NA,"us","usp0000f7z","2014-11-06T23:21:34.216Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"215489","1976-02-18T23:07:09.400Z",41.864,32.428,3,4.5,"mb",NA,NA,NA,NA,"us","usp0000f41","2014-11-06T23:21:34.119Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"215988","1976-01-13T20:58:45.000Z",38.963,40.884,54,4.7,"mb",NA,NA,NA,NA,"us","usp0000edw","2014-11-06T23:21:33.476Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"215997","1976-01-12T22:41:49.500Z",38.593,43.135,36,5,"mb",NA,NA,NA,NA,"us","usp0000edk","2014-11-06T23:21:33.470Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216155","1975-12-30T16:00:18.000Z",38.389,40.28,15,4.6,"mb",NA,NA,NA,NA,"us","usp0000e5y","2014-11-06T23:21:33.154Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216157","1975-12-30T14:36:03.700Z",38.51,40.474,6,4.6,"mb",NA,NA,NA,NA,"us","usp0000e5v","2017-04-13T21:49:10.744Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216442","1975-11-29T17:03:44.700Z",40.814,43.42,29,4.7,"mb",NA,NA,NA,NA,"us","usp0000dse","2014-11-06T23:21:32.841Z","Turkey-Armenia border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Armenia border region"
"216550","1975-11-14T12:32:04.800Z",38.613,40.698,41,4.7,"mb",NA,NA,NA,NA,"us","usp0000dka","2017-04-13T21:49:05.338Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216725","1975-10-28T23:41:40.200Z",38.711,31.014,23,4.5,"mb",NA,NA,NA,NA,"us","usp0000dax","2014-11-06T23:21:32.382Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"216744","1975-10-26T07:05:03.100Z",39.997,35.012,33,4.6,"mb",NA,NA,NA,NA,"us","usp0000da0","2014-11-06T23:21:32.358Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"216872","1975-10-07T04:59:57.300Z",38.77,40.541,48,4.5,"mb",NA,NA,NA,NA,"us","usp0000d2s","2014-11-06T23:21:32.217Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216896","1975-10-03T14:58:15.100Z",38.534,40.71,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000d1g","2014-11-06T23:21:32.192Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216969","1975-09-24T15:41:15.600Z",38.576,40.527,33,4.6,"mb",NA,NA,NA,NA,"us","usp0000cxj","2014-11-06T23:21:32.113Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"216996","1975-09-20T15:53:26.700Z",38.672,40.773,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000cvy","2014-11-06T23:21:32.080Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217020","1975-09-17T11:21:24.500Z",38.458,40.505,44,4.6,"mb",NA,NA,NA,NA,"us","usp0000cuf","2014-11-06T23:21:32.048Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217064","1975-09-12T00:41:34.500Z",39.224,40.719,33,4.6,"mb",NA,NA,NA,NA,"us","usp0000cs7","2014-11-06T23:21:31.912Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217095","1975-09-06T12:24:00.500Z",38.232,40.472,33,4.5,"mb",NA,NA,NA,NA,"us","usp0000cqm","2014-11-06T23:21:31.878Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217096","1975-09-06T12:10:47.200Z",38.413,40.572,33,4.9,"mb",NA,NA,NA,NA,"us","usp0000cqk","2014-11-06T23:21:31.877Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217097","1975-09-06T10:52:15.000Z",38.428,40.83,33,5.2,"mb",NA,NA,NA,NA,"us","usp0000cqj","2014-11-06T23:21:31.876Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217099","1975-09-06T10:13:08.500Z",38.539,40.589,33,5.1,"mb",NA,NA,NA,NA,"us","usp0000cqg","2014-11-06T23:21:31.833Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217101","1975-09-06T09:20:10.900Z",38.474,40.723,26,6.7,"ms",NA,NA,NA,NA,"us","usp0000cqe","2017-04-26T17:28:44.075Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"217401","1975-07-30T16:25:19.700Z",39.474,32.095,20,4.6,"mb",NA,NA,NA,NA,"us","usp0000c88","2014-11-06T23:21:31.525Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"217571","1975-07-15T21:59:25.000Z",40.934,36.061,8,4.6,"mb",NA,NA,NA,NA,"us","usp0000c0g","2014-11-06T23:21:31.233Z","central Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","central Turkey"
"218396","1975-04-30T04:28:56.900Z",36.184,30.772,56,5.6,"mb",NA,NA,NA,NA,"us","usp0000aup","2015-05-13T18:53:10.000Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218741","1975-03-29T02:06:05.100Z",40.361,26.025,33,5.3,"mb",NA,NA,NA,NA,"us","usp0000adn","2014-11-06T23:21:29.545Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218757","1975-03-27T06:15:46.300Z",40.394,26.159,33,4.8,"mb",NA,NA,NA,NA,"us","usp0000acw","2014-11-06T23:21:29.518Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218758","1975-03-27T05:15:06.200Z",40.418,26.139,5,6.7,"ms",NA,NA,NA,NA,"us","usp0000acv","2017-04-26T17:28:20.148Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218829","1975-03-17T05:35:15.200Z",40.471,26.106,5,5.9,"ms",NA,NA,NA,NA,"us","usp0000a93","2017-04-26T17:28:18.152Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218830","1975-03-17T05:17:47.300Z",40.493,26.168,5,5.5,"ms",NA,NA,NA,NA,"us","usp0000a92","2017-04-26T17:28:17.526Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"218832","1975-03-17T02:06:38.100Z",40.414,26.018,2,4.6,"mb",NA,NA,NA,NA,"us","usp0000a8y","2014-11-06T23:21:29.387Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"219120","1975-02-09T12:36:05.000Z",38.797,26.104,31,4.6,"mb",NA,NA,NA,NA,"us","usp00009v3","2014-11-06T23:21:28.803Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"219276","1975-01-21T17:50:27.300Z",39.063,30.374,48,4.5,"mb",NA,NA,NA,NA,"us","usp00009kc","2014-11-06T23:21:28.493Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"219355","1975-01-12T04:39:45.400Z",40.439,41.664,40,5,"mb",NA,NA,NA,NA,"us","usp00009fz","2017-04-13T21:48:31.906Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"219459","1975-01-01T00:29:56.800Z",36.581,36.463,15,4.8,"mb",NA,NA,NA,NA,"us","usp00009b8","2014-11-06T23:21:28.177Z","Turkey-Syria border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Syria border region"
"219520","1974-12-24T10:27:42.800Z",37.521,29.796,25,4.6,"mb",NA,NA,NA,NA,"us","usp000097u","2014-11-06T23:21:27.970Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"219700","1974-12-01T12:09:28.800Z",39.52,26.198,36,4.5,"mb",NA,NA,NA,NA,"us","usp00008ys","2014-11-06T23:21:27.622Z","near the coast of western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","near the coast of western Turkey"
"221111","1974-06-23T21:06:10.200Z",38.728,39.179,33,4.5,"mb",NA,NA,NA,NA,"us","usp00006v7","2014-11-06T23:21:24.879Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"221953","1974-03-12T06:53:52.100Z",38.405,44.024,50,4.5,"mb",NA,NA,NA,NA,"us","usp00005kg","2014-11-06T23:21:23.307Z","Turkey-Iran border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Iran border region"
"222154","1974-02-10T04:12:00.400Z",37.333,29.572,33,4.6,"mb",NA,NA,NA,NA,"us","usp000058u","2014-11-06T23:21:22.795Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"222274","1974-02-01T00:01:02.400Z",38.552,27.015,29,5.2,"mb",NA,NA,NA,NA,"us","usp000053j","2017-04-26T17:27:28.148Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"222713","1973-12-08T19:40:05.300Z",37.363,29.489,14,4.5,"mb",NA,NA,NA,NA,"us","usp00004fy","2014-11-06T23:21:21.780Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"222790","1973-11-30T06:47:49.200Z",37.32,29.63,25,4.5,"mb",NA,NA,NA,NA,"us","usp00004c4","2014-11-06T23:21:21.638Z","western Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","western Turkey"
"223013","1973-11-05T20:11:57.800Z",37.943,42.814,47,4.7,"mb",NA,NA,NA,NA,"us","usp0000427","2014-11-06T23:21:21.161Z","Turkey-Syria-Iraq border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Turkey-Syria-Iraq border region"
"223468","1973-09-10T03:02:04.200Z",38.491,39.621,33,4.9,"mb",NA,NA,NA,NA,"us","usp00003d0","2014-11-06T23:21:20.067Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
"223538","1973-08-30T07:36:23.600Z",38.031,42.698,33,4.8,"mb",NA,NA,NA,NA,"us","usp000039d","2014-11-06T23:21:19.624Z","eastern Turkey","earthquake",NA,NA,NA,NA,"reviewed","us","us","eastern Turkey"
